"";"wed_ID";"plg_ID";"wed_UitPloeg";"wed_ThuisPloeg";"FTA";"FTM";"FG2A";"FG2M";"FG3M";"FG3A";"OR";"DR";"TO";"Minuten";"plg_Name";"plg_ShortName";"opp_wed_ID";"opp_plg_ID";"opp_wed_UitPloeg";"opp_wed_ThuisPloeg";"opp_FTA";"opp_FTM";"opp_FG2A";"opp_FG2M";"opp_FG3M";"opp_FG3A";"opp_OR";"opp_DR";"opp_TO";"opp_Minuten";"opp_plg_Name";"opp_plg_ShortName";"FTtrips";"opp_FTtrips";"pts";"opp_pts";"Win";"Loss";"plays";"opp_plays";"ps";"opp_ps";"avgps";"WARNING";"pace";"Ortg";"Drtg";"Nrtg";"Home";"EFGpct";"ORpct";"TOpct";"FT4f";"opp_EFGpct";"opp_ORpct";"opp_TOpct";"opp_FT4f";"FG2Apct";"FG3Apct";"FTTpct";"FG2pct";"FG3pct";"FTpct";"wed_ID.1";"plg_ID.1";"spl_Minuten";"spl_FTA";"spl_FTM";"spl_FG2A";"spl_FG2M";"spl_FG3M";"spl_FG3A";"spl_OR";"spl_DR";"spl_TO";"spl_ID";"spl_PF";"spl_Ast";"spl_Stl";"spl_Blk";"spl_MinutesRatio";"spl_Plays";"spl_USGpct";"spl_PTS";"spl_PPP";"spl_FTperFG";"spl_FG3AperFG";"spl_EFGpct";"spl_TSpct";"spl_Finishes";"spl_Astpct";"spl_TRpct";"spl_DRpct";"spl_ORpct";"spl_Stlpct";"spl_Blkpct"
"1";665194;3103;8594;3103;19;13;26;12;5;21;7;27;16;200;"Rotterdam Basketbal";"Rotterda";665194;8594;8594;3103;20;12;48;23;4;17;16;31;14;200;"GasTerra Flames";"GasTerra";8,74;9,2;52;70;FALSE;TRUE;71,74;88,2;65,8268421052632;73,0706976744186;69;TRUE;69,4487698898409;75,3623188405797;101,449275362319;-26,0869565217391;TRUE;0,414893617021277;0,184210526315789;0,231884057971014;0,276595744680851;0,446153846153846;0,372093023255814;0,202898550724638;0,184615384615385;0,466451381413706;0,376749192680301;0,156799425905992;0,461538461538462;0,238095238095238;0,684210526315789;665194;3103;11;2;2;0;0;0;1;0;2;1;"3103 Michael  Kok";2;3;1;0;0,275;2,92;0,148009225232532;2;0,684931506849315;2;1;0;0,520833333333333;5,92;0,641711229946524;0,0897867564534231;0,169133192389006;0;0,0497650050170069;0
"2";665194;3103;8594;3103;19;13;26;12;5;21;7;27;16;200;"Rotterdam Basketbal";"Rotterda";665194;8594;8594;3103;20;12;48;23;4;17;16;31;14;200;"GasTerra Flames";"GasTerra";8,74;9,2;52;70;FALSE;TRUE;71,74;88,2;65,8268421052632;73,0706976744186;69;TRUE;69,4487698898409;75,3623188405797;101,449275362319;-26,0869565217391;TRUE;0,414893617021277;0,184210526315789;0,231884057971014;0,276595744680851;0,446153846153846;0,372093023255814;0,202898550724638;0,184615384615385;0,466451381413706;0,376749192680301;0,156799425905992;0,461538461538462;0,238095238095238;0,684210526315789;665194;3103;13;0;0;1;0;1;3;0;1;2;"3103 Vaidas  Tamasauskas";0;0;0;0;0,325;6;0,257339538075529;3;0,5;0;0,75;0,375;0,375;6;0;0,0379867046533713;0,0715563506261181;0;0;0
"3";665194;3103;8594;3103;19;13;26;12;5;21;7;27;16;200;"Rotterdam Basketbal";"Rotterda";665194;8594;8594;3103;20;12;48;23;4;17;16;31;14;200;"GasTerra Flames";"GasTerra";8,74;9,2;52;70;FALSE;TRUE;71,74;88,2;65,8268421052632;73,0706976744186;69;TRUE;69,4487698898409;75,3623188405797;101,449275362319;-26,0869565217391;TRUE;0,414893617021277;0,184210526315789;0,231884057971014;0,276595744680851;0,446153846153846;0,372093023255814;0,202898550724638;0,184615384615385;0,466451381413706;0,376749192680301;0,156799425905992;0,461538461538462;0,238095238095238;0,684210526315789;665194;3103;21;0;0;1;0;0;2;1;4;2;"3103 Matthew  Otten";4;2;1;0;0,525;5;0,132754523610392;0;0;0;0,666666666666667;0;0;7;0,224089635854342;0,117577895355673;0,17718715393134;0,050125313283208;0,0260673835803369;0
"4";665194;3103;8594;3103;19;13;26;12;5;21;7;27;16;200;"Rotterdam Basketbal";"Rotterda";665194;8594;8594;3103;20;12;48;23;4;17;16;31;14;200;"GasTerra Flames";"GasTerra";8,74;9,2;52;70;FALSE;TRUE;71,74;88,2;65,8268421052632;73,0706976744186;69;TRUE;69,4487698898409;75,3623188405797;101,449275362319;-26,0869565217391;TRUE;0,414893617021277;0,184210526315789;0,231884057971014;0,276595744680851;0,446153846153846;0,372093023255814;0,202898550724638;0,184615384615385;0,466451381413706;0,376749192680301;0,156799425905992;0,461538461538462;0,238095238095238;0,684210526315789;665194;3103;22;0;0;2;1;0;3;0;2;0;"3103 Yannick  Franke";1;2;1;0;0,55;5;0,126720227082647;2;0,4;0;0,6;0,2;0,2;7;0,239520958083832;0,0448933782267116;0,0845665961945032;0;0,0248825025085034;0
"5";665194;3103;8594;3103;19;13;26;12;5;21;7;27;16;200;"Rotterdam Basketbal";"Rotterda";665194;8594;8594;3103;20;12;48;23;4;17;16;31;14;200;"GasTerra Flames";"GasTerra";8,74;9,2;52;70;FALSE;TRUE;71,74;88,2;65,8268421052632;73,0706976744186;69;TRUE;69,4487698898409;75,3623188405797;101,449275362319;-26,0869565217391;TRUE;0,414893617021277;0,184210526315789;0,231884057971014;0,276595744680851;0,446153846153846;0,372093023255814;0,202898550724638;0,184615384615385;0,466451381413706;0,376749192680301;0,156799425905992;0,461538461538462;0,238095238095238;0,684210526315789;665194;3103;23;4;3;1;0;0;1;1;5;1;"3103 Bart  Stolk";3;2;0;2;0,575;4,84;0,11733191112835;3;0,619834710743802;2;0,5;0;0,390625;6,84;0,20460358056266;0,128824476650564;0,202224469160768;0,045766590389016;0;0,072463768115942
"6";665194;3103;8594;3103;19;13;26;12;5;21;7;27;16;200;"Rotterdam Basketbal";"Rotterda";665194;8594;8594;3103;20;12;48;23;4;17;16;31;14;200;"GasTerra Flames";"GasTerra";8,74;9,2;52;70;FALSE;TRUE;71,74;88,2;65,8268421052632;73,0706976744186;69;TRUE;69,4487698898409;75,3623188405797;101,449275362319;-26,0869565217391;TRUE;0,414893617021277;0,184210526315789;0,231884057971014;0,276595744680851;0,446153846153846;0,372093023255814;0,202898550724638;0,184615384615385;0,466451381413706;0,376749192680301;0,156799425905992;0,461538461538462;0,238095238095238;0,684210526315789;665194;3103;24;9;5;2;0;1;6;0;1;6;"3103 Ivan  Filipan";2;1;1;0;0,6;18,14;0,421429235201189;8;0,441014332965821;1,125;0,75;0,1875;0,329489291598023;19,14;0,108695652173913;0,0205761316872428;0,0387596899224806;0;0,0228089606327948;0
"7";665194;3103;8594;3103;19;13;26;12;5;21;7;27;16;200;"Rotterdam Basketbal";"Rotterda";665194;8594;8594;3103;20;12;48;23;4;17;16;31;14;200;"GasTerra Flames";"GasTerra";8,74;9,2;52;70;FALSE;TRUE;71,74;88,2;65,8268421052632;73,0706976744186;69;TRUE;69,4487698898409;75,3623188405797;101,449275362319;-26,0869565217391;TRUE;0,414893617021277;0,184210526315789;0,231884057971014;0,276595744680851;0,446153846153846;0,372093023255814;0,202898550724638;0,184615384615385;0,466451381413706;0,376749192680301;0,156799425905992;0,461538461538462;0,238095238095238;0,684210526315789;665194;3103;25;2;1;5;4;0;0;0;6;1;"3103 Lucas  Steijn";1;0;1;1;0,625;6,92;0,154335098968497;9;1,30057803468208;0,4;0;0,8;0,760135135135135;6,92;0;0,118518518518519;0,223255813953488;0;0,021896602207483;0,0333333333333333
"8";665194;3103;8594;3103;19;13;26;12;5;21;7;27;16;200;"Rotterdam Basketbal";"Rotterda";665194;8594;8594;3103;20;12;48;23;4;17;16;31;14;200;"GasTerra Flames";"GasTerra";8,74;9,2;52;70;FALSE;TRUE;71,74;88,2;65,8268421052632;73,0706976744186;69;TRUE;69,4487698898409;75,3623188405797;101,449275362319;-26,0869565217391;TRUE;0,414893617021277;0,184210526315789;0,231884057971014;0,276595744680851;0,446153846153846;0,372093023255814;0,202898550724638;0,184615384615385;0,466451381413706;0,376749192680301;0,156799425905992;0,461538461538462;0,238095238095238;0,684210526315789;665194;3103;27;0;0;9;2;0;1;0;2;2;"3103 Robert  Krabbendam";4;0;0;1;0,675;12;0,247808444072732;4;0,333333333333333;0;0,1;0,2;0,2;12;0;0,0365797896662094;0,0689061154177433;0;0;0,0308641975308642
"9";665194;3103;8594;3103;19;13;26;12;5;21;7;27;16;200;"Rotterdam Basketbal";"Rotterda";665194;8594;8594;3103;20;12;48;23;4;17;16;31;14;200;"GasTerra Flames";"GasTerra";8,74;9,2;52;70;FALSE;TRUE;71,74;88,2;65,8268421052632;73,0706976744186;69;TRUE;69,4487698898409;75,3623188405797;101,449275362319;-26,0869565217391;TRUE;0,414893617021277;0,184210526315789;0,231884057971014;0,276595744680851;0,446153846153846;0,372093023255814;0,202898550724638;0,184615384615385;0,466451381413706;0,376749192680301;0,156799425905992;0,461538461538462;0,238095238095238;0,684210526315789;665194;3103;34;2;2;5;5;3;4;3;2;1;"3103 Ties  Theeuwkens";3;1;1;0;0,85;10,92;0,179078043260795;21;1,92307692307692;0,222222222222222;0,444444444444444;1,05555555555556;1,05846774193548;11,92;0,155038759689923;0,0726216412490922;0,0547195622435021;0,0928792569659443;0,0161004427996199;0
"10";665194;8594;8594;3103;20;12;48;23;4;17;16;31;14;200;"GasTerra Flames";"GasTerra";665194;3103;8594;3103;19;13;26;12;5;21;7;27;16;200;"Rotterdam Basketbal";"Rotterda";9,2;8,74;70;52;TRUE;FALSE;88,2;71,74;73,0706976744186;65,8268421052632;69;TRUE;69,4487698898409;101,449275362319;75,3623188405797;26,0869565217391;FALSE;0,446153846153846;0,372093023255814;0,202898550724638;0,184615384615385;0,414893617021277;0,184210526315789;0,231884057971014;0,276595744680851;0,646900269541779;0,22911051212938;0,123989218328841;0,479166666666667;0,235294117647059;0,6;665194;8594;1;0;0;0;0;0;0;0;0;0;"8594 Eric  Peutz";0;0;0;0;0,025;0;0;0;NA;NA;NA;NA;NA;0;0;0;0;0;0;0
