"";"wed_ID";"plg_ID";"wed_UitPloeg";"wed_ThuisPloeg";"FTA";"FTM";"FG2A";"FG2M";"FG3M";"FG3A";"OR";"DR";"TO";"Minuten";"plg_Name";"plg_ShortName";"opp_wed_ID";"opp_plg_ID";"opp_wed_UitPloeg";"opp_wed_ThuisPloeg";"opp_FTA";"opp_FTM";"opp_FG2A";"opp_FG2M";"opp_FG3M";"opp_FG3A";"opp_OR";"opp_DR";"opp_TO";"opp_Minuten";"opp_plg_Name";"opp_plg_ShortName";"FTtrips";"opp_FTtrips";"pts";"opp_pts";"Win";"Loss";"plays";"opp_plays";"ps";"opp_ps";"avgps";"WARNING";"pace";"Ortg";"Drtg";"Home";"Nrtg";"EFGpct";"ORpct";"TOpct";"FT4f";"opp_EFGpct";"opp_ORpct";"opp_TOpct";"opp_FT4f";"FG2Apct";"FG3Apct";"FTTpct";"FG2pct";"FG3pct";"FTpct"
"11";534624;2393;2393;3138;11;5;33;16;11;31;6;22;9;200;"Matrixx Magixx";"Matrixx ";534624;3138;2393;3138;23;17;44;24;2;9;7;32;18;200;"BV Aris";"BV Aris";5,06;10,58;70;71;FALSE;TRUE;78,06;81,58;71,8089473684211;74,6065517241379;73;FALSE;73,2077495462795;95,8904109589041;97,2602739726027;FALSE;-1,36986301369863;0,5078125;0,157894736842105;0,123287671232877;0,078125;0,509433962264151;0,241379310344828;0,246575342465753;0,320754716981132;0,477845351867941;0,448885027512308;0,073269620619751;0,484848484848485;0,354838709677419;0,454545454545455
"12";534624;3138;2393;3138;23;17;44;24;2;9;7;32;18;200;"BV Aris";"BV Aris";534624;2393;2393;3138;11;5;33;16;11;31;6;22;9;200;"Matrixx Magixx";"Matrixx ";10,58;5,06;71;70;TRUE;FALSE;81,58;78,06;74,6065517241379;71,8089473684211;73;FALSE;73,2077495462795;97,2602739726027;95,8904109589041;TRUE;1,36986301369863;0,509433962264151;0,241379310344828;0,246575342465753;0,320754716981132;0,5078125;0,157894736842105;0,123287671232877;0,078125;0,69204152249135;0,141553947782321;0,166404529726329;0,545454545454545;0,222222222222222;0,739130434782609
"13";534625;2571;2571;8594;14;12;46;23;5;18;7;19;16;200;"Basketball Stars Weert";"Basketba";534625;8594;2571;8594;29;22;51;27;2;15;21;29;20;200;"GasTerra Flames";"GasTerra";6,44;13,34;73;82;FALSE;TRUE;86,44;99,34;78,95;78,55525;79;FALSE;78,752625;92,4050632911392;103,79746835443;FALSE;-11,3924050632911;0,4765625;0,194444444444444;0,20253164556962;0,1875;0,454545454545455;0,525;0,253164556962025;0,333333333333333;0,653038046564452;0,255536626916525;0,0914253265190233;0,5;0,277777777777778;0,857142857142857
"14";534625;8594;2571;8594;29;22;51;27;2;15;21;29;20;200;"GasTerra Flames";"GasTerra";534625;2571;2571;8594;14;12;46;23;5;18;7;19;16;200;"Basketball Stars Weert";"Basketba";13,34;6,44;82;73;TRUE;FALSE;99,34;86,44;78,55525;78,95;79;FALSE;78,752625;103,79746835443;92,4050632911392;TRUE;11,3924050632911;0,454545454545455;0,525;0,253164556962025;0,333333333333333;0,4765625;0,194444444444444;0,20253164556962;0,1875;0,642803125787749;0,18905974287875;0,168137131333501;0,529411764705882;0,133333333333333;0,758620689655172
"15";534626;2823;6115;2823;22;14;36;23;13;22;10;25;21;200;"EBBC";"EBBC";534626;6115;6115;2823;23;17;41;22;5;14;4;15;11;200;"Giants Academy";"Giants A";10,12;10,58;99;76;TRUE;FALSE;89,12;76,58;79,704;72,4475862068965;76;TRUE;76,0757931034483;130,263157894737;100;TRUE;30,2631578947368;0,732758620689655;0,4;0,276315789473684;0,241379310344828;0,536363636363636;0,137931034482759;0,144736842105263;0,309090909090909;0,528479154433353;0,322959483264827;0,14856136230182;0,638888888888889;0,590909090909091;0,636363636363636
"16";534626;6115;6115;2823;23;17;41;22;5;14;4;15;11;200;"Giants Academy";"Giants A";534626;2823;6115;2823;22;14;36;23;13;22;10;25;21;200;"EBBC";"EBBC";10,58;10,12;76;99;FALSE;TRUE;76,58;89,12;72,4475862068965;79,704;76;TRUE;76,0757931034483;100;130,263157894737;FALSE;-30,2631578947368;0,536363636363636;0,137931034482759;0,144736842105263;0,309090909090909;0,732758620689655;0,4;0,276315789473684;0,241379310344828;0,625190606892345;0,213479719426654;0,161329673681;0,536585365853659;0,357142857142857;0,739130434782609
"17";534627;2393;3138;2393;15;11;37;24;9;23;11;21;21;200;"Matrixx Magixx";"Matrixx ";534627;3138;3138;2393;29;22;37;20;7;20;8;18;10;200;"BV Aris";"BV Aris";6,9;13,34;86;83;TRUE;FALSE;87,9;80,34;76,941724137931;71,4848275862069;74;TRUE;74,213275862069;116,216216216216;112,162162162162;TRUE;4,05405405405405;0,625;0,379310344827586;0,283783783783784;0,183333333333333;0,535087719298246;0,275862068965517;0,135135135135135;0,385964912280702;0,553064275037369;0,343796711509716;0,103139013452915;0,648648648648649;0,391304347826087;0,733333333333333
"18";534627;3138;3138;2393;29;22;37;20;7;20;8;18;10;200;"BV Aris";"BV Aris";534627;2393;3138;2393;15;11;37;24;9;23;11;21;21;200;"Matrixx Magixx";"Matrixx ";13,34;6,9;83;86;FALSE;TRUE;80,34;87,9;71,4848275862069;76,941724137931;74;TRUE;74,213275862069;112,162162162162;116,216216216216;FALSE;-4,05405405405405;0,535087719298246;0,275862068965517;0,135135135135135;0,385964912280702;0,625;0,379310344827586;0,283783783783784;0,183333333333333;0,526016491327836;0,284333238555587;0,189650270116577;0,540540540540541;0,35;0,758620689655172
"19";534647;3107;3120;3107;10;8;40;24;8;21;12;23;8;200;"BS Leiden";"BS Leide";534647;3120;3120;3107;7;6;29;17;7;21;5;15;12;200;"ABC Amsterdam";"ABC Amst";4,6;3,22;80;61;TRUE;FALSE;73,6;65,22;59,8088888888889;60,2521428571429;60;FALSE;60,0305158730159;133,333333333333;101,666666666667;TRUE;31,6666666666667;0,590163934426229;0,444444444444444;0,133333333333333;0,131147540983607;0,55;0,178571428571429;0,2;0,12;0,609756097560976;0,320121951219512;0,0701219512195122;0,6;0,380952380952381;0,8
"20";534647;3120;3120;3107;7;6;29;17;7;21;5;15;12;200;"ABC Amsterdam";"ABC Amst";534647;3107;3120;3107;10;8;40;24;8;21;12;23;8;200;"BS Leiden";"BS Leide";3,22;4,6;61;80;FALSE;TRUE;65,22;73,6;60,2521428571429;59,8088888888889;60;FALSE;60,0305158730159;101,666666666667;133,333333333333;FALSE;-31,6666666666667;0,55;0,178571428571429;0,2;0,12;0,590163934426229;0,444444444444444;0,133333333333333;0,131147540983607;0,544907929349869;0,394588500563698;0,0605035700864337;0,586206896551724;0,333333333333333;0,857142857142857
"21";534648;3107;3107;3120;35;29;28;16;6;18;4;31;16;200;"BS Leiden";"BS Leide";534648;3120;3107;3120;24;15;36;14;5;17;7;23;15;200;"ABC Amsterdam";"ABC Amst";16,1;11,04;79;58;TRUE;FALSE;78,1;79,04;74,2955555555556;72,3384210526316;73;FALSE;73,3169883040936;108,219178082192;79,4520547945205;FALSE;28,7671232876712;0,543478260869565;0,148148148148148;0,219178082191781;0,630434782608696;0,405660377358491;0,184210526315789;0,205479452054795;0,283018867924528;0,450885668276973;0,289855072463768;0,259259259259259;0,571428571428571;0,333333333333333;0,828571428571429
"22";534648;3120;3107;3120;24;15;36;14;5;17;7;23;15;200;"ABC Amsterdam";"ABC Amst";534648;3107;3107;3120;35;29;28;16;6;18;4;31;16;200;"BS Leiden";"BS Leide";11,04;16,1;58;79;FALSE;TRUE;79,04;78,1;72,3384210526316;74,2955555555556;73;FALSE;73,3169883040936;79,4520547945205;108,219178082192;TRUE;-28,7671232876712;0,405660377358491;0,184210526315789;0,205479452054795;0,283018867924528;0,543478260869565;0,148148148148148;0,219178082191781;0,630434782608696;0,562148657089319;0,265459088069956;0,172392254840725;0,388888888888889;0,294117647058824;0,625
"23";534661;2393;2393;3107;29;22;42;22;7;19;9;21;9;200;"Matrixx Magixx";"Matrixx ";534661;3107;2393;3107;12;8;38;22;9;25;13;25;22;200;"BS Leiden";"BS Leide";13,34;5,52;87;79;TRUE;FALSE;83,34;90,52;74,2764705882353;77,4282352941176;76;FALSE;75,8523529411765;114,473684210526;103,947368421053;FALSE;10,5263157894737;0,532786885245902;0,264705882352941;0,118421052631579;0,360655737704918;0,563492063492063;0,382352941176471;0,289473684210526;0,126984126984127;0,564971751412429;0,255582458972289;0,179445789615281;0,523809523809524;0,368421052631579;0,758620689655172
"24";534661;3107;2393;3107;12;8;38;22;9;25;13;25;22;200;"BS Leiden";"BS Leide";534661;2393;2393;3107;29;22;42;22;7;19;9;21;9;200;"Matrixx Magixx";"Matrixx ";5,52;13,34;79;87;FALSE;TRUE;90,52;83,34;77,4282352941176;74,2764705882353;76;FALSE;75,8523529411765;103,947368421053;114,473684210526;TRUE;-10,5263157894737;0,563492063492063;0,382352941176471;0,289473684210526;0,126984126984127;0,532786885245902;0,264705882352941;0,118421052631579;0,360655737704918;0,554582603619381;0,364856976065382;0,0805604203152364;0,578947368421053;0,36;0,666666666666667
"25";534662;2393;3107;2393;28;20;36;16;5;18;12;31;20;200;"Matrixx Magixx";"Matrixx ";534662;3107;3107;2393;34;22;30;17;5;21;6;24;12;200;"BS Leiden";"BS Leide";12,88;15,64;67;71;FALSE;TRUE;86,88;78,64;75,11;73,6081081081081;74;FALSE;74,3590540540541;90,5405405405405;95,945945945946;TRUE;-5,4054054054054;0,435185185185185;0,333333333333333;0,27027027027027;0,37037037037037;0,480392156862745;0,162162162162162;0,162162162162162;0,431372549019608;0,538277511961723;0,269138755980861;0,192583732057416;0,444444444444444;0,277777777777778;0,714285714285714
"26";534662;3107;3107;2393;34;22;30;17;5;21;6;24;12;200;"BS Leiden";"BS Leide";534662;2393;3107;2393;28;20;36;16;5;18;12;31;20;200;"Matrixx Magixx";"Matrixx ";15,64;12,88;71;67;TRUE;FALSE;78,64;86,88;73,6081081081081;75,11;74;FALSE;74,3590540540541;95,945945945946;90,5405405405405;FALSE;5,4054054054054;0,480392156862745;0,162162162162162;0,162162162162162;0,431372549019608;0,435185185185185;0,333333333333333;0,27027027027027;0,37037037037037;0,450180072028811;0,315126050420168;0,23469387755102;0,566666666666667;0,238095238095238;0,647058823529412
"27";534663;2393;2393;3107;16;15;39;16;5;20;12;22;15;200;"Matrixx Magixx";"Matrixx ";534663;3107;2393;3107;19;12;43;20;6;19;18;24;15;200;"BS Leiden";"BS Leide";7,36;8,74;62;70;FALSE;TRUE;81,36;85,74;67,8066666666667;68,406;68;FALSE;68,1063333333333;91,1764705882353;102,941176470588;FALSE;-11,7647058823529;0,398305084745763;0,333333333333333;0,220588235294118;0,254237288135593;0,467741935483871;0,45;0,220588235294118;0,193548387096774;0,587703435804702;0,301386377335744;0,110910186859554;0,41025641025641;0,25;0,9375
"28";534663;3107;2393;3107;19;12;43;20;6;19;18;24;15;200;"BS Leiden";"BS Leide";534663;2393;2393;3107;16;15;39;16;5;20;12;22;15;200;"Matrixx Magixx";"Matrixx ";8,74;7,36;70;62;TRUE;FALSE;85,74;81,36;68,406;67,8066666666667;68;FALSE;68,1063333333333;102,941176470588;91,1764705882353;TRUE;11,7647058823529;0,467741935483871;0,45;0,220588235294118;0,193548387096774;0,398305084745763;0,333333333333333;0,220588235294118;0,254237288135593;0,607859768165112;0,26858919988691;0,123551031947979;0,465116279069767;0,315789473684211;0,631578947368421
"29";534664;2823;2823;8594;35;27;26;13;7;26;9;29;12;200;"EBBC";"EBBC";534664;8594;2823;8594;26;16;41;20;7;31;20;26;11;200;"GasTerra Flames";"GasTerra";16,1;11,96;74;77;FALSE;TRUE;80,1;94,96;71,2954285714286;75,3069387755102;73;TRUE;73,3011836734694;101,369863013699;105,479452054795;FALSE;-4,10958904109589;0,451923076923077;0,257142857142857;0,164383561643836;0,519230769230769;0,423611111111111;0,408163265306122;0,150684931506849;0,222222222222222;0,381791483113069;0,381791483113069;0,236417033773862;0,5;0,269230769230769;0,771428571428571
"30";534664;8594;2823;8594;26;16;41;20;7;31;20;26;11;200;"GasTerra Flames";"GasTerra";534664;2823;2823;8594;35;27;26;13;7;26;9;29;12;200;"EBBC";"EBBC";11,96;16,1;77;74;TRUE;FALSE;94,96;80,1;75,3069387755102;71,2954285714286;73;TRUE;73,3011836734694;105,479452054795;101,369863013699;TRUE;4,10958904109589;0,423611111111111;0,408163265306122;0,150684931506849;0,222222222222222;0,451923076923077;0,257142857142857;0,164383561643836;0,519230769230769;0,488327775131015;0,369223439733206;0,142448785135779;0,48780487804878;0,225806451612903;0,615384615384615
"31";534665;2823;8594;2823;28;22;35;16;6;27;9;33;7;200;"EBBC";"EBBC";534665;8594;8594;2823;12;6;40;14;8;33;22;33;13;200;"GasTerra Flames";"GasTerra";12,88;5,52;72;58;TRUE;FALSE;81,88;91,52;72,7085714285714;69,692;71;FALSE;71,2002857142857;101,408450704225;81,6901408450704;TRUE;19,7183098591549;0,403225806451613;0,214285714285714;0,0985915492957746;0,354838709677419;0,356164383561644;0,4;0,183098591549296;0,0821917808219178;0,46741452991453;0,360576923076923;0,172008547008547;0,457142857142857;0,222222222222222;0,785714285714286
"32";534665;8594;8594;2823;12;6;40;14;8;33;22;33;13;200;"GasTerra Flames";"GasTerra";534665;2823;8594;2823;28;22;35;16;6;27;9;33;7;200;"EBBC";"EBBC";5,52;12,88;58;72;FALSE;TRUE;91,52;81,88;69,692;72,7085714285714;71;FALSE;71,2002857142857;81,6901408450704;101,408450704225;FALSE;-19,7183098591549;0,356164383561644;0,4;0,183098591549296;0,0821917808219178;0,403225806451613;0,214285714285714;0,0985915492957746;0,354838709677419;0,509424350483953;0,420275089149261;0,0703005603667855;0,35;0,242424242424242;0,5
"33";534666;2823;2823;8594;26;20;26;14;5;20;7;24;17;200;"EBBC";"EBBC";534666;8594;2823;8594;23;14;43;19;12;34;24;24;8;200;"GasTerra Flames";"GasTerra";11,96;10,58;63;88;FALSE;TRUE;74,96;95,58;68,4364516129032;70,97;70;FALSE;69,7032258064516;90;125,714285714286;FALSE;-35,7142857142857;0,467391304347826;0,225806451612903;0,242857142857143;0,434782608695652;0,480519480519481;0,5;0,114285714285714;0,181818181818182;0,448585231193927;0,345065562456867;0,206349206349206;0,538461538461538;0,25;0,769230769230769
"34";534666;8594;2823;8594;23;14;43;19;12;34;24;24;8;200;"GasTerra Flames";"GasTerra";534666;2823;2823;8594;26;20;26;14;5;20;7;24;17;200;"EBBC";"EBBC";10,58;11,96;88;63;TRUE;FALSE;95,58;74,96;70,97;68,4364516129032;70;FALSE;69,7032258064516;125,714285714286;90;TRUE;35,7142857142857;0,480519480519481;0,5;0,114285714285714;0,181818181818182;0,467391304347826;0,225806451612903;0,242857142857143;0,434782608695652;0,490979675725051;0,388216487782599;0,12080383649235;0,441860465116279;0,352941176470588;0,608695652173913
"35";534692;2823;8594;2823;18;14;34;24;10;23;4;26;15;200;"EBBC";"EBBC";534692;8594;8594;2823;20;9;35;21;9;27;9;22;12;200;"GasTerra Flames";"GasTerra";8,28;9,2;92;78;TRUE;FALSE;80,28;83,2;76,4938461538461;74,3954285714286;75;FALSE;75,4446373626374;122,666666666667;104;TRUE;18,6666666666667;0,684210526315789;0,153846153846154;0,2;0,245614035087719;0,556451612903226;0,257142857142857;0,16;0,145161290322581;0,520833333333333;0,352328431372549;0,126838235294118;0,705882352941177;0,434782608695652;0,777777777777778
"36";534692;8594;8594;2823;20;9;35;21;9;27;9;22;12;200;"GasTerra Flames";"GasTerra";534692;2823;8594;2823;18;14;34;24;10;23;4;26;15;200;"EBBC";"EBBC";9,2;8,28;78;92;FALSE;TRUE;83,2;80,28;74,3954285714286;76,4938461538461;75;FALSE;75,4446373626374;104;122,666666666667;FALSE;-18,6666666666667;0,556451612903226;0,257142857142857;0,16;0,145161290322581;0,684210526315789;0,153846153846154;0,2;0,245614035087719;0,491573033707865;0,379213483146067;0,129213483146067;0,6;0,333333333333333;0,45
"37";534693;2393;3107;2393;24;18;31;16;2;13;8;20;15;181;"Matrixx Magixx";"Matrixx ";534693;3107;3107;2393;19;12;35;15;9;26;15;23;14;219;"BS Leiden";"BS Leide";11,04;8,74;56;69;FALSE;TRUE;70,04;83,74;62,8606451612903;66,7728571428571;65;FALSE;64,8167511520737;86,1538461538462;106,153846153846;TRUE;-20;0,431818181818182;0,258064516129032;0,230769230769231;0,409090909090909;0,467213114754098;0,428571428571429;0,215384615384615;0,19672131147541;0,563226744186047;0,236191860465116;0,200581395348837;0,516129032258065;0,153846153846154;0,75
"38";534693;3107;3107;2393;19;12;35;15;9;26;15;23;14;219;"BS Leiden";"BS Leide";534693;2393;3107;2393;24;18;31;16;2;13;8;20;15;181;"Matrixx Magixx";"Matrixx ";8,74;11,04;69;56;TRUE;FALSE;83,74;70,04;66,7728571428571;62,8606451612903;65;FALSE;64,8167511520737;106,153846153846;86,1538461538462;FALSE;20;0,467213114754098;0,428571428571429;0,215384615384615;0,19672131147541;0,431818181818182;0,258064516129032;0,230769230769231;0,409090909090909;0,501864066532836;0,37281330656725;0,125322626899914;0,428571428571429;0,346153846153846;0,631578947368421
"39";534694;2823;2823;8594;16;12;42;17;0;18;8;24;15;200;"EBBC";"EBBC";534694;8594;2823;8594;24;17;53;23;5;18;23;35;12;200;"GasTerra Flames";"GasTerra";7,36;11,04;46;78;FALSE;TRUE;82,36;94,04;73,8;71,5244680851064;73;FALSE;72,6622340425532;63,013698630137;106,849315068493;FALSE;-43,8356164383562;0,283333333333333;0,186046511627907;0,205479452054795;0,2;0,429577464788732;0,48936170212766;0,164383561643836;0,23943661971831;0,623515439429929;0,267220902612827;0,109263657957245;0,404761904761905;0;0,75
"40";534694;8594;2823;8594;24;17;53;23;5;18;23;35;12;200;"GasTerra Flames";"GasTerra";534694;2823;2823;8594;16;12;42;17;0;18;8;24;15;200;"EBBC";"EBBC";11,04;7,36;78;46;TRUE;FALSE;94,04;82,36;71,5244680851064;73,8;73;FALSE;72,6622340425532;106,849315068493;63,013698630137;TRUE;43,8356164383562;0,429577464788732;0,48936170212766;0,164383561643836;0,23943661971831;0,283333333333333;0,186046511627907;0,205479452054795;0,2;0,646026328620185;0,219405168210629;0,134568503169186;0,433962264150943;0,277777777777778;0,708333333333333
"41";534712;3107;8594;3107;45;37;32;20;10;16;4;21;12;200;"BS Leiden";"BS Leide";534712;8594;8594;3107;38;24;37;16;11;21;17;17;18;200;"GasTerra Flames";"GasTerra";20,7;17,48;107;89;TRUE;FALSE;80,7;93,48;77,0314285714286;78,6407894736842;78;FALSE;77,8361090225564;137,179487179487;114,102564102564;TRUE;23,0769230769231;0,729166666666667;0,19047619047619;0,153846153846154;0,770833333333333;0,560344827586207;0,447368421052632;0,230769230769231;0,413793103448276;0,465793304221252;0,232896652110626;0,301310043668122;0,625;0,625;0,822222222222222
"42";534712;8594;8594;3107;38;24;37;16;11;21;17;17;18;200;"GasTerra Flames";"GasTerra";534712;3107;8594;3107;45;37;32;20;10;16;4;21;12;200;"BS Leiden";"BS Leide";17,48;20,7;89;107;FALSE;TRUE;93,48;80,7;78,6407894736842;77,0314285714286;78;FALSE;77,8361090225564;114,102564102564;137,179487179487;FALSE;-23,0769230769231;0,560344827586207;0,447368421052632;0,230769230769231;0,413793103448276;0,729166666666667;0,19047619047619;0,153846153846154;0,770833333333333;0,490196078431373;0,278219395866455;0,231584525702173;0,432432432432432;0,523809523809524;0,631578947368421
"43";534713;3107;3107;8594;36;23;43;18;3;17;15;18;13;200;"BS Leiden";"BS Leide";534713;8594;3107;8594;23;14;41;24;7;15;12;28;17;200;"GasTerra Flames";"GasTerra";16,56;10,58;68;83;FALSE;TRUE;89,56;83,58;75,003023255814;72,88;74;FALSE;73,941511627907;91,8918918918919;112,162162162162;FALSE;-20,2702702702703;0,375;0,348837209302326;0,175675675675676;0,383333333333333;0,616071428571429;0,4;0,22972972972973;0,25;0,561650992685475;0,222048066875653;0,216300940438871;0,418604651162791;0,176470588235294;0,638888888888889
"44";534713;8594;3107;8594;23;14;41;24;7;15;12;28;17;200;"GasTerra Flames";"GasTerra";534713;3107;3107;8594;36;23;43;18;3;17;15;18;13;200;"BS Leiden";"BS Leide";10,58;16,56;83;68;TRUE;FALSE;83,58;89,56;72,88;75,003023255814;74;FALSE;73,941511627907;112,162162162162;91,8918918918919;TRUE;20,2702702702703;0,616071428571429;0,4;0,22972972972973;0,25;0,375;0,348837209302326;0,175675675675676;0,383333333333333;0,615800540702914;0,225292880744968;0,158906578552118;0,585365853658537;0,466666666666667;0,608695652173913
"45";534714;3107;8594;3107;30;23;36;15;5;14;7;29;10;200;"BS Leiden";"BS Leide";534714;8594;8594;3107;20;11;44;23;2;20;17;29;14;200;"GasTerra Flames";"GasTerra";13,8;9,2;68;63;TRUE;FALSE;73,8;87,2;67,5583333333333;71,7780434782609;70;TRUE;69,6681884057971;97,1428571428571;90;TRUE;7,14285714285714;0,45;0,194444444444444;0,142857142857143;0,46;0,40625;0,369565217391304;0,2;0,171875;0,564263322884013;0,219435736677116;0,216300940438871;0,416666666666667;0,357142857142857;0,766666666666667
