"";"wed_ID";"plg_ID";"wed_UitPloeg";"wed_ThuisPloeg";"FTA";"FTM";"FG2A";"FG2M";"FG3M";"FG3A";"OR";"DR";"TO";"Minuten";"plg_Name";"plg_ShortName";"opp_wed_ID";"opp_plg_ID";"opp_wed_UitPloeg";"opp_wed_ThuisPloeg";"opp_FTA";"opp_FTM";"opp_FG2A";"opp_FG2M";"opp_FG3M";"opp_FG3A";"opp_OR";"opp_DR";"opp_TO";"opp_Minuten";"opp_plg_Name";"opp_plg_ShortName";"FTtrips";"opp_FTtrips";"pts";"opp_pts";"Win";"Loss";"plays";"opp_plays";"ps";"opp_ps";"avgps";"WARNING";"pace";"Ortg";"Drtg";"Nrtg";"Home";"EFGpct";"ORpct";"TOpct";"FT4f";"opp_EFGpct";"opp_ORpct";"opp_TOpct";"opp_FT4f";"FG2Apct";"FG3Apct";"FTTpct";"FG2pct";"FG3pct";"FTpct";"wed_ID.1";"plg_ID.1";"spl_Minuten";"spl_FTA";"spl_FTM";"spl_FG2A";"spl_FG2M";"spl_FG3M";"spl_FG3A";"spl_OR";"spl_DR";"spl_TO";"spl_ID";"spl_PF";"spl_Ast";"spl_Stl";"spl_Blk";"spl_MinutesRatio";"spl_Plays";"spl_USGpct";"spl_PTS";"spl_PPP";"spl_FTperFG";"spl_FG3AperFG";"spl_EFGpct";"spl_TSpct";"spl_Finishes";"spl_Astpct";"spl_TRpct";"spl_DRpct";"spl_ORpct";"spl_Stlpct";"spl_Blkpct"
"11";696829;1771;2571;1771;24;16;39;20;10;31;16;39;13;200;"Landstede Basketbal";"Landsted";696829;2571;2571;1771;15;8;37;12;6;24;7;30;16;200;"Basketball Stars Weert";"Basketba";11,04;6,9;86;50;TRUE;FALSE;94,04;83,9;79,1530434782609;76,8984782608696;78;FALSE;78,0257608695652;110,25641025641;64,1025641025641;46,1538461538462;TRUE;0,5;0,347826086956522;0,166666666666667;0,228571428571429;0,344262295081967;0,152173913043478;0,205128205128205;0,131147540983607;0,481243830207305;0,382527147087858;0,136229022704837;0,512820512820513;0,32258064516129;0,666666666666667;696829;1771;27;5;3;8;1;3;11;5;2;1;"1771 Jessey  Voorn";3;4;1;0;0,675;22,3;0,351308347905541;14;0,62780269058296;0,263157894736842;0,578947368421053;0,289473684210526;0,328638497652582;26,3;0,246153846153846;0,112721417069243;0,0644122383252818;0,161030595813205;0,0192654200055262;0
"12";696829;2571;2571;1771;15;8;37;12;6;24;7;30;16;200;"Basketball Stars Weert";"Basketba";696829;1771;2571;1771;24;16;39;20;10;31;16;39;13;200;"Landstede Basketbal";"Landsted";6,9;11,04;50;86;FALSE;TRUE;83,9;94,04;76,8984782608696;79,1530434782609;78;FALSE;78,0257608695652;64,1025641025641;110,25641025641;-46,1538461538462;FALSE;0,344262295081967;0,152173913043478;0,205128205128205;0,131147540983607;0,5;0,347826086956522;0,166666666666667;0,228571428571429;0,544918998527246;0,353460972017673;0,101620029455081;0,324324324324324;0,25;0,533333333333333;696829;2571;3;0;0;0;0;0;0;0;0;0;"2571 Mactar  Faye";0;0;0;0;0,075;0;0;0;NA;NA;NA;NA;NA;0;0;0;0;0;0;0
"13";696829;2571;2571;1771;15;8;37;12;6;24;7;30;16;200;"Basketball Stars Weert";"Basketba";696829;1771;2571;1771;24;16;39;20;10;31;16;39;13;200;"Landstede Basketbal";"Landsted";6,9;11,04;50;86;FALSE;TRUE;83,9;94,04;76,8984782608696;79,1530434782609;78;FALSE;78,0257608695652;64,1025641025641;110,25641025641;-46,1538461538462;FALSE;0,344262295081967;0,152173913043478;0,205128205128205;0,131147540983607;0,5;0,347826086956522;0,166666666666667;0,228571428571429;0,544918998527246;0,353460972017673;0,101620029455081;0,324324324324324;0,25;0,533333333333333;696829;2571;15;0;0;3;2;0;1;1;3;1;"2571 Dyon  Halman";2;0;0;0;0,375;5;0,158919348430671;4;0,8;0;0,25;0,5;0,5;5;0;0,115942028985507;0,173913043478261;0,0579710144927536;0;0
"14";696829;2571;2571;1771;15;8;37;12;6;24;7;30;16;200;"Basketball Stars Weert";"Basketba";696829;1771;2571;1771;24;16;39;20;10;31;16;39;13;200;"Landstede Basketbal";"Landsted";6,9;11,04;50;86;FALSE;TRUE;83,9;94,04;76,8984782608696;79,1530434782609;78;FALSE;78,0257608695652;64,1025641025641;110,25641025641;-46,1538461538462;FALSE;0,344262295081967;0,152173913043478;0,205128205128205;0,131147540983607;0,5;0,347826086956522;0,166666666666667;0,228571428571429;0,544918998527246;0,353460972017673;0,101620029455081;0,324324324324324;0,25;0,533333333333333;696829;2571;19;0;0;2;1;1;3;1;2;1;"2571 Jeroen van Vugt";1;0;3;0;0,475;6;0,150555172197478;5;0,833333333333333;0;0,6;0,5;0,5;6;0;0,068649885583524;0,091533180778032;0,045766590389016;0,0797921241704221;0
"15";696829;2571;2571;1771;15;8;37;12;6;24;7;30;16;200;"Basketball Stars Weert";"Basketba";696829;1771;2571;1771;24;16;39;20;10;31;16;39;13;200;"Landstede Basketbal";"Landsted";6,9;11,04;50;86;FALSE;TRUE;83,9;94,04;76,8984782608696;79,1530434782609;78;FALSE;78,0257608695652;64,1025641025641;110,25641025641;-46,1538461538462;FALSE;0,344262295081967;0,152173913043478;0,205128205128205;0,131147540983607;0,5;0,347826086956522;0,166666666666667;0,228571428571429;0,544918998527246;0,353460972017673;0,101620029455081;0,324324324324324;0,25;0,533333333333333;696829;2571;19;2;1;6;3;2;2;1;3;2;"2571 Joost  Padberg";5;0;0;0;0,475;10,92;0,27401041339941;13;1,19047619047619;0,25;0,25;0,75;0,728699551569507;10,92;0;0,091533180778032;0,137299771167048;0,045766590389016;0;0
"16";696829;2571;2571;1771;15;8;37;12;6;24;7;30;16;200;"Basketball Stars Weert";"Basketba";696829;1771;2571;1771;24;16;39;20;10;31;16;39;13;200;"Landstede Basketbal";"Landsted";6,9;11,04;50;86;FALSE;TRUE;83,9;94,04;76,8984782608696;79,1530434782609;78;FALSE;78,0257608695652;64,1025641025641;110,25641025641;-46,1538461538462;FALSE;0,344262295081967;0,152173913043478;0,205128205128205;0,131147540983607;0,5;0,347826086956522;0,166666666666667;0,228571428571429;0,544918998527246;0,353460972017673;0,101620029455081;0,324324324324324;0,25;0,533333333333333;696829;2571;19;4;3;5;2;0;1;1;3;2;"2571 Roel  Aarts";1;0;0;1;0,475;9,84;0,246910482403864;7;0,711382113821138;0,666666666666667;0,166666666666667;0,333333333333333;0,446428571428571;9,84;0;0,091533180778032;0,137299771167048;0,045766590389016;0;0,0539811066126856
"17";696829;2571;2571;1771;15;8;37;12;6;24;7;30;16;200;"Basketball Stars Weert";"Basketba";696829;1771;2571;1771;24;16;39;20;10;31;16;39;13;200;"Landstede Basketbal";"Landsted";6,9;11,04;50;86;FALSE;TRUE;83,9;94,04;76,8984782608696;79,1530434782609;78;FALSE;78,0257608695652;64,1025641025641;110,25641025641;-46,1538461538462;FALSE;0,344262295081967;0,152173913043478;0,205128205128205;0,131147540983607;0,5;0,347826086956522;0,166666666666667;0,228571428571429;0,544918998527246;0,353460972017673;0,101620029455081;0,324324324324324;0,25;0,533333333333333;696829;2571;21;0;0;0;0;0;4;0;3;1;"2571 Rens van Ravensteijn";1;0;1;0;0,525;5;0,113513820307622;0;0;0;1;0;0;5;0;0,062111801242236;0,124223602484472;0;0,0240642914164765;0
"18";696829;2571;2571;1771;15;8;37;12;6;24;7;30;16;200;"Basketball Stars Weert";"Basketba";696829;1771;2571;1771;24;16;39;20;10;31;16;39;13;200;"Landstede Basketbal";"Landsted";6,9;11,04;50;86;FALSE;TRUE;83,9;94,04;76,8984782608696;79,1530434782609;78;FALSE;78,0257608695652;64,1025641025641;110,25641025641;-46,1538461538462;FALSE;0,344262295081967;0,152173913043478;0,205128205128205;0,131147540983607;0,5;0,347826086956522;0,166666666666667;0,228571428571429;0,544918998527246;0,353460972017673;0,101620029455081;0,324324324324324;0,25;0,533333333333333;696829;2571;24;1;1;5;1;1;4;0;4;4;"2571 Akeel  Eduardo";2;1;1;0;0,6;13,46;0,267381803734605;6;0,445765230312036;0,111111111111111;0,444444444444444;0,277777777777778;0,317124735729387;14,46;0,113636363636364;0,072463768115942;0,144927536231884;0;0,0210562549894169;0
"19";696829;2571;2571;1771;15;8;37;12;6;24;7;30;16;200;"Basketball Stars Weert";"Basketba";696829;1771;2571;1771;24;16;39;20;10;31;16;39;13;200;"Landstede Basketbal";"Landsted";6,9;11,04;50;86;FALSE;TRUE;83,9;94,04;76,8984782608696;79,1530434782609;78;FALSE;78,0257608695652;64,1025641025641;110,25641025641;-46,1538461538462;FALSE;0,344262295081967;0,152173913043478;0,205128205128205;0,131147540983607;0,5;0,347826086956522;0,166666666666667;0,228571428571429;0,544918998527246;0,353460972017673;0,101620029455081;0,324324324324324;0,25;0,533333333333333;696829;2571;25;2;1;9;2;0;2;0;6;1;"2571 Kenneth van Kempen";4;1;0;1;0,625;12,92;0,246388557806913;5;0,386996904024768;0,181818181818182;0,181818181818182;0,181818181818182;0,209731543624161;13,92;0,108108108108108;0,104347826086957;0,208695652173913;0;0;0,041025641025641
"20";696829;2571;2571;1771;15;8;37;12;6;24;7;30;16;200;"Basketball Stars Weert";"Basketba";696829;1771;2571;1771;24;16;39;20;10;31;16;39;13;200;"Landstede Basketbal";"Landsted";6,9;11,04;50;86;FALSE;TRUE;83,9;94,04;76,8984782608696;79,1530434782609;78;FALSE;78,0257608695652;64,1025641025641;110,25641025641;-46,1538461538462;FALSE;0,344262295081967;0,152173913043478;0,205128205128205;0,131147540983607;0,5;0,347826086956522;0,166666666666667;0,228571428571429;0,544918998527246;0,353460972017673;0,101620029455081;0,324324324324324;0,25;0,533333333333333;696829;2571;25;5;1;3;0;2;3;3;3;1;"2571 Daan  Rosenmuller";5;0;1;1;0,625;9,3;0,177353992848629;7;0,752688172043011;0,833333333333333;0,5;0,5;0,421686746987952;9,3;0;0,104347826086957;0,104347826086957;0,104347826086957;0,0202140047898403;0,041025641025641
