"";"wed_ID";"plg_ID";"wed_UitPloeg";"wed_ThuisPloeg";"FTA";"FTM";"FG2A";"FG2M";"FG3M";"FG3A";"OR";"DR";"TO";"Minuten";"plg_Name";"plg_ShortName";"opp_wed_ID";"opp_plg_ID";"opp_wed_UitPloeg";"opp_wed_ThuisPloeg";"opp_FTA";"opp_FTM";"opp_FG2A";"opp_FG2M";"opp_FG3M";"opp_FG3A";"opp_OR";"opp_DR";"opp_TO";"opp_Minuten";"opp_plg_Name";"opp_plg_ShortName";"FTtrips";"opp_FTtrips";"pts";"opp_pts";"Win";"Loss";"plays";"opp_plays";"ps";"opp_ps";"avgps";"WARNING";"pace";"Ortg";"Drtg";"Nrtg";"Home";"EFGpct";"ORpct";"TOpct";"FT4f";"opp_EFGpct";"opp_ORpct";"opp_TOpct";"opp_FT4f";"FG2Apct";"FG3Apct";"FTTpct";"FG2pct";"FG3pct";"FTpct"
"1";678693;1771;3103;1771;22;16;55;31;9;23;21;39;14;200;"Landstede Basketbal";"Landsted";678693;3103;3103;1771;16;12;45;16;6;20;8;20;24;200;"Rotterdam Basketbal";"Rotterda";10,12;7,36;105;62;TRUE;FALSE;102,12;96,36;81,2941463414634;88,5285106382979;85;TRUE;84,9113284898806;123,529411764706;72,9411764705882;50,5882352941177;TRUE;0,57051282051282;0,51219512195122;0,164705882352941;0,205128205128205;0,384615384615385;0,170212765957447;0,282352941176471;0,184615384615385;0,624148887880163;0,261007716749886;0,11484339536995;0,563636363636364;0,391304347826087;0,727272727272727
"2";678693;3103;3103;1771;16;12;45;16;6;20;8;20;24;200;"Rotterdam Basketbal";"Rotterda";678693;1771;3103;1771;22;16;55;31;9;23;21;39;14;200;"Landstede Basketbal";"Landsted";7,36;10,12;62;105;FALSE;TRUE;96,36;102,12;88,5285106382979;81,2941463414634;85;TRUE;84,9113284898806;72,9411764705882;123,529411764706;-50,5882352941177;FALSE;0,384615384615385;0,170212765957447;0,282352941176471;0,184615384615385;0,57051282051282;0,51219512195122;0,164705882352941;0,205128205128205;0,621890547263682;0,276395798783859;0,10171365395246;0,355555555555556;0,3;0,75
"3";678694;3808;3808;8594;18;12;42;18;6;16;14;19;19;200;"BV Leeuwarden";"BV Leeuw";678694;8594;3808;8594;22;18;35;25;11;29;10;28;12;200;"GasTerra Flames";"GasTerra";8,28;10,12;66;101;FALSE;TRUE;85,28;86,12;73,1533333333333;75,7889655172414;74;FALSE;74,4711494252874;89,1891891891892;136,486486486486;-47,2972972972973;FALSE;0,46551724137931;0,333333333333333;0,256756756756757;0,206896551724138;0,6484375;0,344827586206897;0,162162162162162;0,28125;0,633675316837658;0,24140012070006;0,124924562462281;0,428571428571429;0,375;0,666666666666667
"4";678694;8594;3808;8594;22;18;35;25;11;29;10;28;12;200;"GasTerra Flames";"GasTerra";678694;3808;3808;8594;18;12;42;18;6;16;14;19;19;200;"BV Leeuwarden";"BV Leeuw";10,12;8,28;101;66;TRUE;FALSE;86,12;85,28;75,7889655172414;73,1533333333333;74;FALSE;74,4711494252874;136,486486486486;89,1891891891892;47,2972972972973;TRUE;0,6484375;0,344827586206897;0,162162162162162;0,28125;0,46551724137931;0,333333333333333;0,256756756756757;0,206896551724138;0,47220723151646;0,391257420399352;0,136535348084188;0,714285714285714;0,379310344827586;0,818181818181818
"5";678695;3808;8594;3808;11;9;41;20;8;22;7;21;19;200;"BV Leeuwarden";"BV Leeuw";678695;8594;8594;3808;15;11;37;23;10;24;11;32;20;200;"GasTerra Flames";"GasTerra";5,06;6,9;73;87;FALSE;TRUE;87,06;87,9;80,3382051282051;77,60125;79;FALSE;78,9697275641026;92,4050632911392;110,126582278481;-17,7215189873418;TRUE;0,507936507936508;0,179487179487179;0,240506329113924;0,142857142857143;0,622950819672131;0,34375;0,253164556962025;0,180327868852459;0,602409638554217;0,323244196297385;0,0743461651483985;0,48780487804878;0,363636363636364;0,818181818181818
"6";678695;8594;8594;3808;15;11;37;23;10;24;11;32;20;200;"GasTerra Flames";"GasTerra";678695;3808;8594;3808;11;9;41;20;8;22;7;21;19;200;"BV Leeuwarden";"BV Leeuw";6,9;5,06;87;73;TRUE;FALSE;87,9;87,06;77,60125;80,3382051282051;79;FALSE;78,9697275641026;110,126582278481;92,4050632911392;17,7215189873418;FALSE;0,622950819672131;0,34375;0,253164556962025;0,180327868852459;0,507936507936508;0,179487179487179;0,240506329113924;0,142857142857143;0,544918998527246;0,353460972017673;0,101620029455081;0,621621621621622;0,416666666666667;0,733333333333333
"7";678696;1771;1771;3103;29;25;37;22;4;21;14;29;18;200;"Landstede Basketbal";"Landsted";678696;3103;1771;3103;24;18;38;20;5;26;15;22;22;200;"Rotterdam Basketbal";"Rotterda";13,34;11,04;81;73;TRUE;FALSE;89,34;97,04;76,0244444444444;82,8138636363636;79;TRUE;79,419154040404;102,53164556962;92,4050632911392;10,126582278481;FALSE;0,482758620689655;0,388888888888889;0,227848101265823;0,431034482758621;0,4296875;0,340909090909091;0,278481012658228;0,28125;0,518643117465657;0,294365012615643;0,186991869918699;0,594594594594595;0,19047619047619;0,862068965517241
"8";678696;3103;1771;3103;24;18;38;20;5;26;15;22;22;200;"Rotterdam Basketbal";"Rotterda";678696;1771;1771;3103;29;25;37;22;4;21;14;29;18;200;"Landstede Basketbal";"Landsted";11,04;13,34;73;81;FALSE;TRUE;97,04;89,34;82,8138636363636;76,0244444444444;79;TRUE;79,419154040404;92,4050632911392;102,53164556962;-10,126582278481;TRUE;0,4296875;0,340909090909091;0,278481012658228;0,28125;0,482758620689655;0,388888888888889;0,227848101265823;0,431034482758621;0,506396588486141;0,346481876332623;0,147121535181237;0,526315789473684;0,192307692307692;0,75
"9";679697;1771;1771;11480;20;16;34;12;10;26;8;25;15;200;"Landstede Basketbal";"Landsted";679697;11480;1771;11480;23;18;37;20;9;25;10;32;15;200;"Dukes Unlimited";"Dukes Un";9,2;10,58;70;85;FALSE;TRUE;84,2;87,58;76,068;77,4914285714286;77;FALSE;76,7797142857143;90,9090909090909;110,38961038961;-19,4805194805195;FALSE;0,45;0,2;0,194805194805195;0,266666666666667;0,540322580645161;0,285714285714286;0,194805194805195;0,290322580645161;0,491329479768786;0,375722543352601;0,132947976878613;0,352941176470588;0,384615384615385;0,8
"10";679697;11480;1771;11480;23;18;37;20;9;25;10;32;15;200;"Dukes Unlimited";"Dukes Un";679697;1771;1771;11480;20;16;34;12;10;26;8;25;15;200;"Landstede Basketbal";"Landsted";10,58;9,2;85;70;TRUE;FALSE;87,58;84,2;77,4914285714286;76,068;77;FALSE;76,7797142857143;110,38961038961;90,9090909090909;19,4805194805195;TRUE;0,540322580645161;0,285714285714286;0,194805194805195;0,290322580645161;0,45;0,2;0,194805194805195;0,266666666666667;0,509782309176082;0,344447506200055;0,145770184623863;0,540540540540541;0,36;0,782608695652174
