"","X","wed_ID","plg_ID","wed_UitPloeg","wed_ThuisPloeg","FTA","FTM","FG2A","FG2M","FG3M","FG3A","OR","DR","TO","Minuten","plg_Name","plg_ShortName","opp_wed_ID","opp_plg_ID","opp_wed_UitPloeg","opp_wed_ThuisPloeg","opp_FTA","opp_FTM","opp_FG2A","opp_FG2M","opp_FG3M","opp_FG3A","opp_OR","opp_DR","opp_TO","opp_Minuten","opp_plg_Name","opp_plg_ShortName","FTtrips","opp_FTtrips","pts","opp_pts","Win","Loss","plays","opp_plays","ps","opp_ps","avgps","WARNING","pace","Ortg","Drtg","Nrtg","Home","EFGpct","ORpct","TOpct","FT4f","opp_EFGpct","opp_ORpct","opp_TOpct","opp_FT4f","FG2Apct","FG3Apct","FTTpct","FG2pct","FG3pct","FTpct","wed_ID.1","plg_ID.1","spl_Minuten","spl_FTA","spl_FTM","spl_FG2A","spl_FG2M","spl_FG3M","spl_FG3A","spl_OR","spl_DR","spl_TO","spl_ID","spl_PF","spl_Ast","spl_Stl","spl_Blk","spl_MinutesRatio","spl_Plays","spl_USGpct","spl_PTS","spl_PPP","spl_FTperFG","spl_FG3AperFG","spl_EFGpct","spl_TSpct","spl_Finishes","spl_Astpct","spl_TRpct","spl_DRpct","spl_ORpct","spl_Stlpct","spl_Blkpct"
"629",629,736165,1771,1771,3103,27,16,34,20,10,24,6,30,18,200,"Landstede Basketbal","Landsted",736165,3103,1771,3103,12,10,37,17,9,27,7,22,17,200,"Rotterdam Basketbal","Rotterda",12.42,5.52,86,71,TRUE,FALSE,88.42,86.52,82,78.8275675675676,80,FALSE,80.4137837837838,107.5,88.75,18.75,FALSE,0.603448275862069,0.214285714285714,0.225,0.275862068965517,0.4765625,0.189189189189189,0.2125,0.15625,0.482817381425731,0.340812269241693,0.176370349332576,0.588235294117647,0.416666666666667,0.592592592592593,736165,1771,9,0,0,0,0,0,2,0,0,1,"1771 Jaouad  Darib",1,1,1,0,0.225,3,0.150795445977531,0,0,0,1,0,0,4,0.148148148148148,0,0,0,0.0563818544906242,0
"630",630,736165,1771,1771,3103,27,16,34,20,10,24,6,30,18,200,"Landstede Basketbal","Landsted",736165,3103,1771,3103,12,10,37,17,9,27,7,22,17,200,"Rotterdam Basketbal","Rotterda",12.42,5.52,86,71,TRUE,FALSE,88.42,86.52,82,78.8275675675676,80,FALSE,80.4137837837838,107.5,88.75,18.75,FALSE,0.603448275862069,0.214285714285714,0.225,0.275862068965517,0.4765625,0.189189189189189,0.2125,0.15625,0.482817381425731,0.340812269241693,0.176370349332576,0.588235294117647,0.416666666666667,0.592592592592593,736165,1771,10,0,0,0,0,0,1,0,1,1,"1771 Lenno  Witteveen",0,0,0,0,0.25,2,0.0904772675865189,0,0,0,1,0,0,2,0,0.0615384615384615,0.108108108108108,0,0,0
"631",631,736165,1771,1771,3103,27,16,34,20,10,24,6,30,18,200,"Landstede Basketbal","Landsted",736165,3103,1771,3103,12,10,37,17,9,27,7,22,17,200,"Rotterdam Basketbal","Rotterda",12.42,5.52,86,71,TRUE,FALSE,88.42,86.52,82,78.8275675675676,80,FALSE,80.4137837837838,107.5,88.75,18.75,FALSE,0.603448275862069,0.214285714285714,0.225,0.275862068965517,0.4765625,0.189189189189189,0.2125,0.15625,0.482817381425731,0.340812269241693,0.176370349332576,0.588235294117647,0.416666666666667,0.592592592592593,736165,1771,25,0,0,3,0,0,2,0,2,3,"1771 Nigel van Oostrum",4,7,0,0,0.625,8,0.14476362813843,0,0,0,0.4,0,0,15,0.373333333333333,0.0492307692307692,0.0864864864864865,0,0,0
"632",632,736165,1771,1771,3103,27,16,34,20,10,24,6,30,18,200,"Landstede Basketbal","Landsted",736165,3103,1771,3103,12,10,37,17,9,27,7,22,17,200,"Rotterdam Basketbal","Rotterda",12.42,5.52,86,71,TRUE,FALSE,88.42,86.52,82,78.8275675675676,80,FALSE,80.4137837837838,107.5,88.75,18.75,FALSE,0.603448275862069,0.214285714285714,0.225,0.275862068965517,0.4765625,0.189189189189189,0.2125,0.15625,0.482817381425731,0.340812269241693,0.176370349332576,0.588235294117647,0.416666666666667,0.592592592592593,736165,1771,27,8,2,6,5,0,0,2,11,2,"1771 Nick  Oudendag",2,1,1,1,0.675,11.68,0.19569897877973,12,1.02739726027397,1.33333333333333,0,0.833333333333333,0.619834710743802,12.68,0.0655737704918033,0.296296296296296,0.44044044044044,0.105820105820106,0.0187939514968747,0.04004004004004
"633",633,736165,1771,1771,3103,27,16,34,20,10,24,6,30,18,200,"Landstede Basketbal","Landsted",736165,3103,1771,3103,12,10,37,17,9,27,7,22,17,200,"Rotterdam Basketbal","Rotterda",12.42,5.52,86,71,TRUE,FALSE,88.42,86.52,82,78.8275675675676,80,FALSE,80.4137837837838,107.5,88.75,18.75,FALSE,0.603448275862069,0.214285714285714,0.225,0.275862068965517,0.4765625,0.189189189189189,0.2125,0.15625,0.482817381425731,0.340812269241693,0.176370349332576,0.588235294117647,0.416666666666667,0.592592592592593,736165,1771,28,2,2,3,2,3,5,1,4,2,"1771 J.T.  Yoho",3,3,1,1,0.7,10.92,0.176430671793712,15,1.37362637362637,0.25,0.625,0.8125,0.840807174887892,13.92,0.1875,0.10989010989011,0.154440154440154,0.0510204081632653,0.0181227389434149,0.0386100386100386
"634",634,736165,1771,1771,3103,27,16,34,20,10,24,6,30,18,200,"Landstede Basketbal","Landsted",736165,3103,1771,3103,12,10,37,17,9,27,7,22,17,200,"Rotterdam Basketbal","Rotterda",12.42,5.52,86,71,TRUE,FALSE,88.42,86.52,82,78.8275675675676,80,FALSE,80.4137837837838,107.5,88.75,18.75,FALSE,0.603448275862069,0.214285714285714,0.225,0.275862068965517,0.4765625,0.189189189189189,0.2125,0.15625,0.482817381425731,0.340812269241693,0.176370349332576,0.588235294117647,0.416666666666667,0.592592592592593,736165,1771,32,11,9,5,5,3,5,0,3,5,"1771 J.T.  Tiller",3,2,3,0,0.8,20.06,0.283589685591495,28,1.39581256231306,1.1,0.5,0.95,0.929614873837981,22.06,0.125,0.0576923076923077,0.101351351351351,0,0.0475721897264642,0
"635",635,736165,1771,1771,3103,27,16,34,20,10,24,6,30,18,200,"Landstede Basketbal","Landsted",736165,3103,1771,3103,12,10,37,17,9,27,7,22,17,200,"Rotterdam Basketbal","Rotterda",12.42,5.52,86,71,TRUE,FALSE,88.42,86.52,82,78.8275675675676,80,FALSE,80.4137837837838,107.5,88.75,18.75,FALSE,0.603448275862069,0.214285714285714,0.225,0.275862068965517,0.4765625,0.189189189189189,0.2125,0.15625,0.482817381425731,0.340812269241693,0.176370349332576,0.588235294117647,0.416666666666667,0.592592592592593,736165,1771,33,0,0,6,4,2,6,1,3,2,"1771 Keegan  Hyland",1,1,0,2,0.825,14,0.191921476698676,14,1,0,0.5,0.583333333333333,0.583333333333333,15,0.0533333333333333,0.0745920745920746,0.0982800982800983,0.0432900432900433,0,0.0655200655200655
"636",636,736165,1771,1771,3103,27,16,34,20,10,24,6,30,18,200,"Landstede Basketbal","Landsted",736165,3103,1771,3103,12,10,37,17,9,27,7,22,17,200,"Rotterdam Basketbal","Rotterda",12.42,5.52,86,71,TRUE,FALSE,88.42,86.52,82,78.8275675675676,80,FALSE,80.4137837837838,107.5,88.75,18.75,FALSE,0.603448275862069,0.214285714285714,0.225,0.275862068965517,0.4765625,0.189189189189189,0.2125,0.15625,0.482817381425731,0.340812269241693,0.176370349332576,0.588235294117647,0.416666666666667,0.592592592592593,736165,1771,36,6,3,11,4,2,3,2,6,2,"1771 Clayton  Vette",1,3,0,0,0.9,18.76,0.235743547211541,17,0.906183368869936,0.428571428571429,0.214285714285714,0.5,0.507159904534606,21.76,0.142857142857143,0.136752136752137,0.18018018018018,0.0793650793650794,0,0
"637",637,736165,3103,1771,3103,12,10,37,17,9,27,7,22,17,200,"Rotterdam Basketbal","Rotterda",736165,1771,1771,3103,27,16,34,20,10,24,6,30,18,200,"Landstede Basketbal","Landsted",5.52,12.42,71,86,FALSE,TRUE,86.52,88.42,78.8275675675676,82,80,FALSE,80.4137837837838,88.75,107.5,-18.75,TRUE,0.4765625,0.189189189189189,0.2125,0.15625,0.603448275862069,0.214285714285714,0.225,0.275862068965517,0.532220943613349,0.388377445339471,0.0794016110471807,0.459459459459459,0.333333333333333,0.833333333333333,736165,3103,4,0,0,0,0,0,0,0,0,1,"3103 Sam van Dijk",0,0,1,0,0.1,1,0.115580212667591,0,0,NA,NA,NA,NA,1,0,0,0,0,0.121951219512195,0
"638",638,736165,3103,1771,3103,12,10,37,17,9,27,7,22,17,200,"Rotterdam Basketbal","Rotterda",736165,1771,1771,3103,27,16,34,20,10,24,6,30,18,200,"Landstede Basketbal","Landsted",5.52,12.42,71,86,FALSE,TRUE,86.52,88.42,78.8275675675676,82,80,FALSE,80.4137837837838,88.75,107.5,-18.75,TRUE,0.4765625,0.189189189189189,0.2125,0.15625,0.603448275862069,0.214285714285714,0.225,0.275862068965517,0.532220943613349,0.388377445339471,0.0794016110471807,0.459459459459459,0.333333333333333,0.833333333333333,736165,3103,10,0,0,1,0,0,2,0,2,0,"3103 Vaidas  Tamasauskas",0,0,0,0,0.25,3,0.13869625520111,0,0,0,0.666666666666667,0,0,3,0,0.123076923076923,0.285714285714286,0,0,0
"639",639,736165,3103,1771,3103,12,10,37,17,9,27,7,22,17,200,"Rotterdam Basketbal","Rotterda",736165,1771,1771,3103,27,16,34,20,10,24,6,30,18,200,"Landstede Basketbal","Landsted",5.52,12.42,71,86,FALSE,TRUE,86.52,88.42,78.8275675675676,82,80,FALSE,80.4137837837838,88.75,107.5,-18.75,TRUE,0.4765625,0.189189189189189,0.2125,0.15625,0.603448275862069,0.214285714285714,0.225,0.275862068965517,0.532220943613349,0.388377445339471,0.0794016110471807,0.459459459459459,0.333333333333333,0.833333333333333,736165,3103,20,0,0,2,0,0,0,1,3,0,"3103 Lucas  Steijn",4,0,3,0,0.5,2,0.0462320850670365,0,0,0,0,0,0,2,0,0.123076923076923,0.214285714285714,0.0540540540540541,0.0731707317073171,0
"640",640,736165,3103,1771,3103,12,10,37,17,9,27,7,22,17,200,"Rotterdam Basketbal","Rotterda",736165,1771,1771,3103,27,16,34,20,10,24,6,30,18,200,"Landstede Basketbal","Landsted",5.52,12.42,71,86,FALSE,TRUE,86.52,88.42,78.8275675675676,82,80,FALSE,80.4137837837838,88.75,107.5,-18.75,TRUE,0.4765625,0.189189189189189,0.2125,0.15625,0.603448275862069,0.214285714285714,0.225,0.275862068965517,0.532220943613349,0.388377445339471,0.0794016110471807,0.459459459459459,0.333333333333333,0.833333333333333,736165,3103,22,0,0,0,0,2,5,0,2,1,"3103 Coen  Stolk",3,0,0,2,0.55,6,0.126087504728281,6,1,0,1,0.6,0.6,6,0,0.0559440559440559,0.12987012987013,0,0,0.106951871657754
"641",641,736165,3103,1771,3103,12,10,37,17,9,27,7,22,17,200,"Rotterdam Basketbal","Rotterda",736165,1771,1771,3103,27,16,34,20,10,24,6,30,18,200,"Landstede Basketbal","Landsted",5.52,12.42,71,86,FALSE,TRUE,86.52,88.42,78.8275675675676,82,80,FALSE,80.4137837837838,88.75,107.5,-18.75,TRUE,0.4765625,0.189189189189189,0.2125,0.15625,0.603448275862069,0.214285714285714,0.225,0.275862068965517,0.532220943613349,0.388377445339471,0.0794016110471807,0.459459459459459,0.333333333333333,0.833333333333333,736165,3103,23,2,2,6,4,0,3,1,2,2,"3103 Michael  Kok",4,2,1,0,0.575,11.92,0.239602806086555,10,0.838926174496644,0.222222222222222,0.333333333333333,0.444444444444444,0.504032258064516,13.92,0.182648401826484,0.0802675585284281,0.124223602484472,0.0470035252643948,0.0212089077412513,0
"642",642,736165,3103,1771,3103,12,10,37,17,9,27,7,22,17,200,"Rotterdam Basketbal","Rotterda",736165,1771,1771,3103,27,16,34,20,10,24,6,30,18,200,"Landstede Basketbal","Landsted",5.52,12.42,71,86,FALSE,TRUE,86.52,88.42,78.8275675675676,82,80,FALSE,80.4137837837838,88.75,107.5,-18.75,TRUE,0.4765625,0.189189189189189,0.2125,0.15625,0.603448275862069,0.214285714285714,0.225,0.275862068965517,0.532220943613349,0.388377445339471,0.0794016110471807,0.459459459459459,0.333333333333333,0.833333333333333,736165,3103,24,2,2,2,1,1,4,0,3,2,"3103 Ties  Theeuwkens",3,2,0,0,0.6,8.92,0.171829249499152,7,0.7847533632287,0.333333333333333,0.666666666666667,0.416666666666667,0.505780346820809,10.92,0.147058823529412,0.0769230769230769,0.178571428571429,0,0,0
"643",643,736165,3103,1771,3103,12,10,37,17,9,27,7,22,17,200,"Rotterdam Basketbal","Rotterda",736165,1771,1771,3103,27,16,34,20,10,24,6,30,18,200,"Landstede Basketbal","Landsted",5.52,12.42,71,86,FALSE,TRUE,86.52,88.42,78.8275675675676,82,80,FALSE,80.4137837837838,88.75,107.5,-18.75,TRUE,0.4765625,0.189189189189189,0.2125,0.15625,0.603448275862069,0.214285714285714,0.225,0.275862068965517,0.532220943613349,0.388377445339471,0.0794016110471807,0.459459459459459,0.333333333333333,0.833333333333333,736165,3103,25,2,2,7,6,0,2,1,3,4,"3103 Robert  Krabbendam",4,1,0,0,0.625,13.92,0.257420249653259,14,1.00574712643678,0.222222222222222,0.222222222222222,0.666666666666667,0.705645161290323,14.92,0.0975609756097561,0.0984615384615385,0.171428571428571,0.0432432432432432,0,0
"644",644,736165,3103,1771,3103,12,10,37,17,9,27,7,22,17,200,"Rotterdam Basketbal","Rotterda",736165,1771,1771,3103,27,16,34,20,10,24,6,30,18,200,"Landstede Basketbal","Landsted",5.52,12.42,71,86,FALSE,TRUE,86.52,88.42,78.8275675675676,82,80,FALSE,80.4137837837838,88.75,107.5,-18.75,TRUE,0.4765625,0.189189189189189,0.2125,0.15625,0.603448275862069,0.214285714285714,0.225,0.275862068965517,0.532220943613349,0.388377445339471,0.0794016110471807,0.459459459459459,0.333333333333333,0.833333333333333,736165,3103,36,2,1,4,0,4,7,0,3,3,"3103 Anthlon  Bell",0,1,1,0,0.9,14.92,0.191606308111162,13,0.871313672922252,0.181818181818182,0.636363636363636,0.545454545454545,0.545302013422819,15.92,0.0515463917525773,0.0512820512820513,0.119047619047619,0,0.013550135501355,0
"645",645,736165,3103,1771,3103,12,10,37,17,9,27,7,22,17,200,"Rotterdam Basketbal","Rotterda",736165,1771,1771,3103,27,16,34,20,10,24,6,30,18,200,"Landstede Basketbal","Landsted",5.52,12.42,71,86,FALSE,TRUE,86.52,88.42,78.8275675675676,82,80,FALSE,80.4137837837838,88.75,107.5,-18.75,TRUE,0.4765625,0.189189189189189,0.2125,0.15625,0.603448275862069,0.214285714285714,0.225,0.275862068965517,0.532220943613349,0.388377445339471,0.0794016110471807,0.459459459459459,0.333333333333333,0.833333333333333,736165,3103,36,4,3,15,6,2,4,0,4,4,"3103 LaShard  Anderson",5,10,3,1,0.9,24.84,0.319001386962552,21,0.845410628019324,0.210526315789474,0.210526315789474,0.473684210526316,0.50383877159309,34.84,0.649350649350649,0.0683760683760684,0.158730158730159,0,0.040650406504065,0.0326797385620915
"646",646,736166,3808,8594,3808,23,15,33,14,6,23,9,24,15,200,"BV Leeuwarden","BV Leeuw",736166,8594,8594,3808,13,9,36,24,7,21,5,31,18,200,"Donar","Donar",10.58,5.98,61,78,FALSE,TRUE,81.58,80.98,72.913,76.1834482758621,75,FALSE,74.548224137931,81.3333333333333,104,-22.6666666666667,TRUE,0.410714285714286,0.225,0.2,0.267857142857143,0.605263157894737,0.172413793103448,0.24,0.157894736842105,0.495644337638931,0.345449083808952,0.158906578552118,0.424242424242424,0.260869565217391,0.652173913043478,736166,3808,1,0,0,0,0,0,0,0,0,0,"3808 Eric  Peutz",0,0,0,0,0.025,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"647",647,736166,3808,8594,3808,23,15,33,14,6,23,9,24,15,200,"BV Leeuwarden","BV Leeuw",736166,8594,8594,3808,13,9,36,24,7,21,5,31,18,200,"Donar","Donar",10.58,5.98,61,78,FALSE,TRUE,81.58,80.98,72.913,76.1834482758621,75,FALSE,74.548224137931,81.3333333333333,104,-22.6666666666667,TRUE,0.410714285714286,0.225,0.2,0.267857142857143,0.605263157894737,0.172413793103448,0.24,0.157894736842105,0.495644337638931,0.345449083808952,0.158906578552118,0.424242424242424,0.260869565217391,0.652173913043478,736166,3808,9,0,0,1,1,0,1,0,0,1,"3808 Torben  Tonjann",0,0,2,0,0.225,3,0.16343875132794,2,0.666666666666667,0,0.5,0.5,0.5,3,0,0,0,0,0.116677429153666,0
"648",648,736166,3808,8594,3808,23,15,33,14,6,23,9,24,15,200,"BV Leeuwarden","BV Leeuw",736166,8594,8594,3808,13,9,36,24,7,21,5,31,18,200,"Donar","Donar",10.58,5.98,61,78,FALSE,TRUE,81.58,80.98,72.913,76.1834482758621,75,FALSE,74.548224137931,81.3333333333333,104,-22.6666666666667,TRUE,0.410714285714286,0.225,0.2,0.267857142857143,0.605263157894737,0.172413793103448,0.24,0.157894736842105,0.495644337638931,0.345449083808952,0.158906578552118,0.424242424242424,0.260869565217391,0.652173913043478,736166,3808,14,0,0,0,0,1,1,0,0,1,"3808 Leroy  Peterson",1,1,1,0,0.35,2,0.0700451791405457,3,1.5,0,1,1.5,1.5,3,0.166666666666667,0,0,0,0.0375034593708213,0
"649",649,736166,3808,8594,3808,23,15,33,14,6,23,9,24,15,200,"BV Leeuwarden","BV Leeuw",736166,8594,8594,3808,13,9,36,24,7,21,5,31,18,200,"Donar","Donar",10.58,5.98,61,78,FALSE,TRUE,81.58,80.98,72.913,76.1834482758621,75,FALSE,74.548224137931,81.3333333333333,104,-22.6666666666667,TRUE,0.410714285714286,0.225,0.2,0.267857142857143,0.605263157894737,0.172413793103448,0.24,0.157894736842105,0.495644337638931,0.345449083808952,0.158906578552118,0.424242424242424,0.260869565217391,0.652173913043478,736166,3808,14,0,0,4,2,1,3,0,2,0,"3808 Dexter  Hope",1,0,0,0,0.35,7,0.24515812699191,7,1,0,0.428571428571429,0.5,0.5,7,0,0.082815734989648,0.197044334975369,0,0,0
"650",650,736166,3808,8594,3808,23,15,33,14,6,23,9,24,15,200,"BV Leeuwarden","BV Leeuw",736166,8594,8594,3808,13,9,36,24,7,21,5,31,18,200,"Donar","Donar",10.58,5.98,61,78,FALSE,TRUE,81.58,80.98,72.913,76.1834482758621,75,FALSE,74.548224137931,81.3333333333333,104,-22.6666666666667,TRUE,0.410714285714286,0.225,0.2,0.267857142857143,0.605263157894737,0.172413793103448,0.24,0.157894736842105,0.495644337638931,0.345449083808952,0.158906578552118,0.424242424242424,0.260869565217391,0.652173913043478,736166,3808,18,2,2,4,2,0,0,2,2,3,"3808 Meshack  Lufile",0,2,0,0,0.45,7.92,0.215739151752881,6,0.757575757575758,0.5,0,0.5,0.609756097560976,9.92,0.285714285714286,0.128824476650564,0.153256704980843,0.111111111111111,0,0
"651",651,736166,3808,8594,3808,23,15,33,14,6,23,9,24,15,200,"BV Leeuwarden","BV Leeuw",736166,8594,8594,3808,13,9,36,24,7,21,5,31,18,200,"Donar","Donar",10.58,5.98,61,78,FALSE,TRUE,81.58,80.98,72.913,76.1834482758621,75,FALSE,74.548224137931,81.3333333333333,104,-22.6666666666667,TRUE,0.410714285714286,0.225,0.2,0.267857142857143,0.605263157894737,0.172413793103448,0.24,0.157894736842105,0.495644337638931,0.345449083808952,0.158906578552118,0.424242424242424,0.260869565217391,0.652173913043478,736166,3808,26,0,0,3,1,1,4,2,3,1,"3808 Denton  Koon",0,1,1,0,0.65,8,0.150866539687329,5,0.625,0,0.571428571428571,0.357142857142857,0.357142857142857,9,0.0909090909090909,0.111482720178372,0.159151193633952,0.0769230769230769,0.0201941704304422,0
"652",652,736166,3808,8594,3808,23,15,33,14,6,23,9,24,15,200,"BV Leeuwarden","BV Leeuw",736166,8594,8594,3808,13,9,36,24,7,21,5,31,18,200,"Donar","Donar",10.58,5.98,61,78,FALSE,TRUE,81.58,80.98,72.913,76.1834482758621,75,FALSE,74.548224137931,81.3333333333333,104,-22.6666666666667,TRUE,0.410714285714286,0.225,0.2,0.267857142857143,0.605263157894737,0.172413793103448,0.24,0.157894736842105,0.495644337638931,0.345449083808952,0.158906578552118,0.424242424242424,0.260869565217391,0.652173913043478,736166,3808,26,4,3,2,0,0,0,2,2,1,"3808 Patrick  Frimpong",2,1,0,0,0.65,4.84,0.0912742565108341,3,0.619834710743802,2,0,0,0.390625,5.84,0.0769230769230769,0.0891861761426979,0.106100795755968,0.0769230769230769,0,0
"653",653,736166,3808,8594,3808,23,15,33,14,6,23,9,24,15,200,"BV Leeuwarden","BV Leeuw",736166,8594,8594,3808,13,9,36,24,7,21,5,31,18,200,"Donar","Donar",10.58,5.98,61,78,FALSE,TRUE,81.58,80.98,72.913,76.1834482758621,75,FALSE,74.548224137931,81.3333333333333,104,-22.6666666666667,TRUE,0.410714285714286,0.225,0.2,0.267857142857143,0.605263157894737,0.172413793103448,0.24,0.157894736842105,0.495644337638931,0.345449083808952,0.158906578552118,0.424242424242424,0.260869565217391,0.652173913043478,736166,3808,26,7,6,6,3,0,4,0,3,4,"3808 George  Marshall",2,4,3,0,0.65,17.22,0.324740226676976,12,0.696864111498258,0.7,0.4,0.3,0.453857791225416,21.22,0.4,0.0668896321070234,0.159151193633952,0,0.0605825112913267,0
"654",654,736166,3808,8594,3808,23,15,33,14,6,23,9,24,15,200,"BV Leeuwarden","BV Leeuw",736166,8594,8594,3808,13,9,36,24,7,21,5,31,18,200,"Donar","Donar",10.58,5.98,61,78,FALSE,TRUE,81.58,80.98,72.913,76.1834482758621,75,FALSE,74.548224137931,81.3333333333333,104,-22.6666666666667,TRUE,0.410714285714286,0.225,0.2,0.267857142857143,0.605263157894737,0.172413793103448,0.24,0.157894736842105,0.495644337638931,0.345449083808952,0.158906578552118,0.424242424242424,0.260869565217391,0.652173913043478,736166,3808,33,2,1,7,3,3,7,0,2,1,"3808 Jordan  Gregory",3,2,3,0,0.825,15.92,0.236540447376437,16,1.00502512562814,0.142857142857143,0.5,0.535714285714286,0.536193029490617,17.92,0.19047619047619,0.0351339481774264,0.0835945663531871,0,0.0477316755628634,0
"655",655,736166,3808,8594,3808,23,15,33,14,6,23,9,24,15,200,"BV Leeuwarden","BV Leeuw",736166,8594,8594,3808,13,9,36,24,7,21,5,31,18,200,"Donar","Donar",10.58,5.98,61,78,FALSE,TRUE,81.58,80.98,72.913,76.1834482758621,75,FALSE,74.548224137931,81.3333333333333,104,-22.6666666666667,TRUE,0.410714285714286,0.225,0.2,0.267857142857143,0.605263157894737,0.172413793103448,0.24,0.157894736842105,0.495644337638931,0.345449083808952,0.158906578552118,0.424242424242424,0.260869565217391,0.652173913043478,736166,3808,33,8,3,6,2,0,3,3,10,3,"3808 Craig  Osaikhwuwu",1,0,3,0,0.825,15.68,0.232974510983827,7,0.446428571428571,0.888888888888889,0.333333333333333,0.222222222222222,0.27602523659306,15.68,0,0.228370663153272,0.417972831765935,0.0909090909090909,0.0477316755628634,0
"656",656,736166,8594,8594,3808,13,9,36,24,7,21,5,31,18,200,"Donar","Donar",736166,3808,8594,3808,23,15,33,14,6,23,9,24,15,200,"BV Leeuwarden","BV Leeuw",5.98,10.58,78,61,TRUE,FALSE,80.98,81.58,76.1834482758621,72.913,75,FALSE,74.548224137931,104,81.3333333333333,22.6666666666667,FALSE,0.605263157894737,0.172413793103448,0.24,0.157894736842105,0.410714285714286,0.225,0.2,0.267857142857143,0.571610034931724,0.333439187043506,0.0949507780247698,0.666666666666667,0.333333333333333,0.692307692307692,736166,8594,11,0,0,1,1,0,1,0,1,1,"8594 Bas  Veenstra",1,0,0,0,0.275,3,0.134713397247356,2,0.666666666666667,0,0.5,0.5,0.5,3,0,0.0527009222661397,0.0909090909090909,0,0,0
"657",657,736166,8594,8594,3808,13,9,36,24,7,21,5,31,18,200,"Donar","Donar",736166,3808,8594,3808,23,15,33,14,6,23,9,24,15,200,"BV Leeuwarden","BV Leeuw",5.98,10.58,78,61,TRUE,FALSE,80.98,81.58,76.1834482758621,72.913,75,FALSE,74.548224137931,104,81.3333333333333,22.6666666666667,FALSE,0.605263157894737,0.172413793103448,0.24,0.157894736842105,0.410714285714286,0.225,0.2,0.267857142857143,0.571610034931724,0.333439187043506,0.0949507780247698,0.666666666666667,0.333333333333333,0.692307692307692,736166,8594,13,1,1,3,3,0,2,0,0,3,"8594 Tjoe de Paula",2,1,0,0,0.325,8.46,0.32144689097023,7,0.8274231678487,0.2,0.4,0.6,0.641025641025641,9.46,0.141342756183746,0,0,0,0,0
"658",658,736166,8594,8594,3808,13,9,36,24,7,21,5,31,18,200,"Donar","Donar",736166,3808,8594,3808,23,15,33,14,6,23,9,24,15,200,"BV Leeuwarden","BV Leeuw",5.98,10.58,78,61,TRUE,FALSE,80.98,81.58,76.1834482758621,72.913,75,FALSE,74.548224137931,104,81.3333333333333,22.6666666666667,FALSE,0.605263157894737,0.172413793103448,0.24,0.157894736842105,0.410714285714286,0.225,0.2,0.267857142857143,0.571610034931724,0.333439187043506,0.0949507780247698,0.666666666666667,0.333333333333333,0.692307692307692,736166,8594,16,0,0,1,1,0,2,2,2,1,"8594 Stefan  Mladenovic",2,3,1,0,0.4,4,0.123487280810077,2,0.5,0,0.666666666666667,0.333333333333333,0.333333333333333,7,0.263157894736842,0.144927536231884,0.125,0.172413793103448,0.034287438454048,0
"659",659,736166,8594,8594,3808,13,9,36,24,7,21,5,31,18,200,"Donar","Donar",736166,3808,8594,3808,23,15,33,14,6,23,9,24,15,200,"BV Leeuwarden","BV Leeuw",5.98,10.58,78,61,TRUE,FALSE,80.98,81.58,76.1834482758621,72.913,75,FALSE,74.548224137931,104,81.3333333333333,22.6666666666667,FALSE,0.605263157894737,0.172413793103448,0.24,0.157894736842105,0.410714285714286,0.225,0.2,0.267857142857143,0.571610034931724,0.333439187043506,0.0949507780247698,0.666666666666667,0.333333333333333,0.692307692307692,736166,8594,17,4,4,3,1,0,1,1,6,2,"8594 Drago  Pasalic",5,1,0,0,0.425,7.84,0.227797713306118,6,0.76530612244898,1,0.25,0.25,0.513698630136986,8.84,0.082135523613963,0.238704177323103,0.352941176470588,0.0811359026369168,0,0
"660",660,736166,8594,8594,3808,13,9,36,24,7,21,5,31,18,200,"Donar","Donar",736166,3808,8594,3808,23,15,33,14,6,23,9,24,15,200,"BV Leeuwarden","BV Leeuw",5.98,10.58,78,61,TRUE,FALSE,80.98,81.58,76.1834482758621,72.913,75,FALSE,74.548224137931,104,81.3333333333333,22.6666666666667,FALSE,0.605263157894737,0.172413793103448,0.24,0.157894736842105,0.410714285714286,0.225,0.2,0.267857142857143,0.571610034931724,0.333439187043506,0.0949507780247698,0.666666666666667,0.333333333333333,0.692307692307692,736166,8594,18,0,0,6,4,0,2,1,4,4,"8594 Jason  Dourisseau",0,2,2,0,0.45,12,0.329299415493537,8,0.666666666666667,0,0.25,0.5,0.5,14,0.201005025125628,0.161030595813205,0.222222222222222,0.0766283524904215,0.0609554461405297,0
