"","X","wed_ID","plg_ID","wed_UitPloeg","wed_ThuisPloeg","FTA","FTM","FG2A","FG2M","FG3M","FG3A","OR","DR","TO","Minuten","plg_Name","plg_ShortName","opp_wed_ID","opp_plg_ID","opp_wed_UitPloeg","opp_wed_ThuisPloeg","opp_FTA","opp_FTM","opp_FG2A","opp_FG2M","opp_FG3M","opp_FG3A","opp_OR","opp_DR","opp_TO","opp_Minuten","opp_plg_Name","opp_plg_ShortName","FTtrips","opp_FTtrips","pts","opp_pts","Win","Loss","plays","opp_plays","ps","opp_ps","avgps","WARNING","pace","Ortg","Drtg","Nrtg","Home","EFGpct","ORpct","TOpct","FT4f","opp_EFGpct","opp_ORpct","opp_TOpct","opp_FT4f","FG2Apct","FG3Apct","FTTpct","FG2pct","FG3pct","FTpct"
"1",1,591087,2571,2571,8594,12,8,39,18,3,21,4,17,13,200,"Basketball Stars Weert","Basketba",591087,8594,2571,8594,14,8,54,34,7,10,8,37,15,200,"GasTerra Flames","GasTerra",5.52,6.44,53,97,FALSE,TRUE,78.52,85.44,74.4487804878049,77.5648,76,FALSE,76.0067902439024,69.7368421052632,127.631578947368,-57.8947368421053,FALSE,0.375,0.0975609756097561,0.171052631578947,0.133333333333333,0.6953125,0.32,0.197368421052632,0.125,0.595238095238095,0.320512820512821,0.0842490842490843,0.461538461538462,0.142857142857143,0.666666666666667
"2",2,591087,8594,2571,8594,14,8,54,34,7,10,8,37,15,200,"GasTerra Flames","GasTerra",591087,2571,2571,8594,12,8,39,18,3,21,4,17,13,200,"Basketball Stars Weert","Basketba",6.44,5.52,97,53,TRUE,FALSE,85.44,78.52,77.5648,74.4487804878049,76,FALSE,76.0067902439024,127.631578947368,69.7368421052632,57.8947368421053,TRUE,0.6953125,0.32,0.197368421052632,0.125,0.375,0.0975609756097561,0.171052631578947,0.133333333333333,0.766609880749574,0.141964792731403,0.0914253265190233,0.62962962962963,0.7,0.571428571428571
"3",3,591088,1771,2823,1771,25,20,40,18,2,19,17,29,13,200,"Landstede Basketbal","Landsted",591088,2823,2823,1771,13,8,45,21,7,20,12,22,11,200,"EBBC","EBBC",11.5,5.98,62,71,FALSE,TRUE,83.5,81.98,65.31,70.3926829268293,68,TRUE,67.8513414634146,91.1764705882353,104.411764705882,-13.2352941176471,TRUE,0.355932203389831,0.435897435897436,0.191176470588235,0.338983050847458,0.484615384615385,0.292682926829268,0.161764705882353,0.123076923076923,0.567375886524823,0.269503546099291,0.163120567375887,0.45,0.105263157894737,0.8
"4",4,591088,2823,2823,1771,13,8,45,21,7,20,12,22,11,200,"EBBC","EBBC",591088,1771,2823,1771,25,20,40,18,2,19,17,29,13,200,"Landstede Basketbal","Landsted",5.98,11.5,71,62,TRUE,FALSE,81.98,83.5,70.3926829268293,65.31,68,TRUE,67.8513414634146,104.411764705882,91.1764705882353,13.2352941176471,FALSE,0.484615384615385,0.292682926829268,0.161764705882353,0.123076923076923,0.355932203389831,0.435897435897436,0.191176470588235,0.338983050847458,0.633981403212172,0.281769512538743,0.0842490842490843,0.466666666666667,0.35,0.615384615384615
"5",5,591089,3103,3103,3138,20,10,40,21,4,16,6,10,19,200,"Rotterdam Basketbal","Rotterda",591089,3138,3103,3138,24,18,47,36,10,20,12,31,18,200,"BV Aris","BV Aris",9.2,11.04,64,120,FALSE,TRUE,84.2,96.04,78.8210810810811,83.7836363636364,81,TRUE,81.3023587223587,79.0123456790123,148.148148148148,-69.1358024691358,FALSE,0.482142857142857,0.162162162162162,0.234567901234568,0.178571428571429,0.761194029850746,0.545454545454545,0.222222222222222,0.26865671641791,0.613496932515337,0.245398773006135,0.141104294478528,0.525,0.25,0.5
"6",6,591089,3138,3103,3138,24,18,47,36,10,20,12,31,18,200,"BV Aris","BV Aris",591089,3103,3103,3138,20,10,40,21,4,16,6,10,19,200,"Rotterdam Basketbal","Rotterda",11.04,9.2,120,64,TRUE,FALSE,96.04,84.2,83.7836363636364,78.8210810810811,81,TRUE,81.3023587223587,148.148148148148,79.0123456790123,69.1358024691358,TRUE,0.761194029850746,0.545454545454545,0.222222222222222,0.26865671641791,0.482142857142857,0.162162162162162,0.234567901234568,0.178571428571429,0.602255253716043,0.256278831368529,0.141465914915428,0.765957446808511,0.5,0.75
"7",7,591090,3107,3107,3520,26,19,39,23,6,15,11,32,18,200,"BS Leiden","BS Leide",591090,3520,3107,3520,15,9,38,16,1,20,11,18,18,200,"Den Helder Kings Noordkop","Den Held",11.96,6.9,83,44,TRUE,FALSE,83.96,82.9,73.8134482758621,71.6774418604651,73,FALSE,72.7454450681636,113.698630136986,60.2739726027397,53.4246575342466,FALSE,0.592592592592593,0.379310344827586,0.246575342465753,0.351851851851852,0.301724137931034,0.255813953488372,0.246575342465753,0.155172413793103,0.591267434808975,0.227410551849606,0.181322013341419,0.58974358974359,0.4,0.730769230769231
"8",8,591090,3520,3107,3520,15,9,38,16,1,20,11,18,18,200,"Den Helder Kings Noordkop","Den Held",591090,3107,3107,3520,26,19,39,23,6,15,11,32,18,200,"BS Leiden","BS Leide",6.9,11.96,44,83,FALSE,TRUE,82.9,83.96,71.6774418604651,73.8134482758621,73,FALSE,72.7454450681636,60.2739726027397,113.698630136986,-53.4246575342466,TRUE,0.301724137931034,0.255813953488372,0.246575342465753,0.155172413793103,0.592592592592593,0.379310344827586,0.246575342465753,0.351851851851852,0.585516178736518,0.308166409861325,0.106317411402157,0.421052631578947,0.05,0.6
"9",9,591091,2393,10757,2393,24,14,56,26,8,15,18,34,11,200,"Matrixx Magixx","Matrixx ",591091,10757,10757,2393,26,17,46,19,5,21,9,26,14,200,"BC APOLLO A'dam","BC APOLL",11.04,11.96,90,70,TRUE,FALSE,93.04,92.96,76.8440909090909,83.33,80,TRUE,80.0870454545455,112.5,87.5,25,TRUE,0.535211267605634,0.409090909090909,0.1375,0.197183098591549,0.395522388059701,0.209302325581395,0.175,0.253731343283582,0.68259385665529,0.182837640175524,0.134568503169186,0.464285714285714,0.533333333333333,0.583333333333333
"10",10,591091,10757,10757,2393,26,17,46,19,5,21,9,26,14,200,"BC APOLLO A'dam","BC APOLL",591091,2393,10757,2393,24,14,56,26,8,15,18,34,11,200,"Matrixx Magixx","Matrixx ",11.96,11.04,70,90,FALSE,TRUE,92.96,93.04,83.33,76.8440909090909,80,TRUE,80.0870454545455,87.5,112.5,-25,FALSE,0.395522388059701,0.209302325581395,0.175,0.253731343283582,0.535211267605634,0.409090909090909,0.1375,0.197183098591549,0.58257345491388,0.265957446808511,0.151469098277609,0.41304347826087,0.238095238095238,0.653846153846154
"11",11,591092,8594,8594,10757,23,14,44,27,7,14,12,21,16,200,"GasTerra Flames","GasTerra",591092,10757,8594,10757,27,15,36,18,6,16,7,15,13,200,"BC APOLLO A'dam","BC APOLL",10.58,12.42,89,69,TRUE,FALSE,84.58,77.42,73.1666666666667,69.93,72,FALSE,71.5483333333333,123.611111111111,95.8333333333333,27.7777777777778,FALSE,0.646551724137931,0.444444444444444,0.222222222222222,0.241379310344828,0.519230769230769,0.25,0.180555555555556,0.288461538461538,0.641586468358122,0.204141149023039,0.154272382618839,0.613636363636364,0.5,0.608695652173913
"12",12,591092,10757,8594,10757,27,15,36,18,6,16,7,15,13,200,"BC APOLLO A'dam","BC APOLL",591092,8594,8594,10757,23,14,44,27,7,14,12,21,16,200,"GasTerra Flames","GasTerra",12.42,10.58,69,89,FALSE,TRUE,77.42,84.58,69.93,73.1666666666667,72,FALSE,71.5483333333333,95.8333333333333,123.611111111111,-27.7777777777778,TRUE,0.519230769230769,0.25,0.180555555555556,0.288461538461538,0.646551724137931,0.444444444444444,0.222222222222222,0.241379310344828,0.55883266066439,0.248370071406396,0.192797267929215,0.5,0.375,0.555555555555556
"13",13,591093,2571,2823,2571,32,22,34,23,6,21,5,21,10,200,"Basketball Stars Weert","Basketba",591093,2823,2823,2571,23,20,44,24,9,19,10,24,11,200,"EBBC","EBBC",14.72,10.58,86,95,FALSE,TRUE,79.72,84.58,74.9234482758621,74.2251612903226,75,FALSE,74.5743047830923,114.666666666667,126.666666666667,-12,TRUE,0.581818181818182,0.172413793103448,0.133333333333333,0.4,0.595238095238095,0.32258064516129,0.146666666666667,0.317460317460317,0.487664945496271,0.301204819277108,0.211130235226621,0.676470588235294,0.285714285714286,0.6875
"14",14,591093,2823,2823,2571,23,20,44,24,9,19,10,24,11,200,"EBBC","EBBC",591093,2571,2823,2571,32,22,34,23,6,21,5,21,10,200,"Basketball Stars Weert","Basketba",10.58,14.72,95,86,TRUE,FALSE,84.58,79.72,74.2251612903226,74.9234482758621,75,FALSE,74.5743047830923,126.666666666667,114.666666666667,12,FALSE,0.595238095238095,0.32258064516129,0.146666666666667,0.317460317460317,0.581818181818182,0.172413793103448,0.133333333333333,0.4,0.597988583854308,0.258222343027997,0.143789073117695,0.545454545454545,0.473684210526316,0.869565217391304
"15",15,591094,3103,3520,3103,21,16,46,22,4,13,13,20,15,200,"Rotterdam Basketbal","Rotterda",591094,3520,3520,3103,21,15,36,22,8,25,13,20,18,200,"Den Helder Kings Noordkop","Den Held",9.66,9.66,72,83,FALSE,TRUE,83.66,88.66,69.75,75.5930303030303,73,TRUE,72.6715151515152,98.6301369863014,113.698630136986,-15.0684931506849,TRUE,0.474576271186441,0.393939393939394,0.205479452054795,0.271186440677966,0.557377049180328,0.393939393939394,0.246575342465753,0.245901639344262,0.66996795805418,0.189338770754442,0.140693271191378,0.478260869565217,0.307692307692308,0.761904761904762
"16",16,591094,3520,3520,3103,21,15,36,22,8,25,13,20,18,200,"Den Helder Kings Noordkop","Den Held",591094,3103,3520,3103,21,16,46,22,4,13,13,20,15,200,"Rotterdam Basketbal","Rotterda",9.66,9.66,83,72,TRUE,FALSE,88.66,83.66,75.5930303030303,69.75,73,TRUE,72.6715151515152,113.698630136986,98.6301369863014,15.0684931506849,FALSE,0.557377049180328,0.393939393939394,0.246575342465753,0.245901639344262,0.474576271186441,0.393939393939394,0.205479452054795,0.271186440677966,0.509482026606284,0.35380696292103,0.136711010472686,0.611111111111111,0.32,0.714285714285714
"17",17,591095,1771,1771,3107,13,8,42,18,4,20,12,26,13,200,"Landstede Basketbal","Landsted",591095,3107,1771,3107,20,9,38,21,5,18,10,33,21,200,"BS Leiden","BS Leide",5.98,9.2,56,66,FALSE,TRUE,80.98,86.2,69.5666666666667,77.2833333333333,73,TRUE,73.425,76.7123287671233,90.4109589041096,-13.6986301369863,FALSE,0.387096774193548,0.266666666666667,0.178082191780822,0.129032258064516,0.508928571428571,0.277777777777778,0.287671232876712,0.160714285714286,0.617828773168579,0.294204177699323,0.0879670491320977,0.428571428571429,0.2,0.615384615384615
"18",18,591095,3107,1771,3107,20,9,38,21,5,18,10,33,21,200,"BS Leiden","BS Leide",591095,1771,1771,3107,13,8,42,18,4,20,12,26,13,200,"Landstede Basketbal","Landsted",9.2,5.98,66,56,TRUE,FALSE,86.2,80.98,77.2833333333333,69.5666666666667,73,TRUE,73.425,90.4109589041096,76.7123287671233,13.6986301369863,TRUE,0.508928571428571,0.277777777777778,0.287671232876712,0.160714285714286,0.387096774193548,0.266666666666667,0.178082191780822,0.129032258064516,0.582822085889571,0.276073619631902,0.141104294478528,0.552631578947368,0.277777777777778,0.45
"19",19,591096,2393,3138,2393,30,21,60,28,9,19,11,39,16,250,"Matrixx Magixx","Matrixx ",591096,3138,3138,2393,34,23,59,28,7,22,20,33,19,250,"BV Aris","BV Aris",13.8,15.64,104,100,TRUE,FALSE,108.8,115.64,97.565,98.9552542372881,98,FALSE,78.6081016949153,106.122448979592,102.040816326531,4.08163265306122,TRUE,0.525316455696203,0.25,0.163265306122449,0.265822784810127,0.475308641975309,0.338983050847458,0.193877551020408,0.283950617283951,0.646551724137931,0.204741379310345,0.148706896551724,0.466666666666667,0.473684210526316,0.7
"20",20,591096,3138,3138,2393,34,23,59,28,7,22,20,33,19,250,"BV Aris","BV Aris",591096,2393,3138,2393,30,21,60,28,9,19,11,39,16,250,"Matrixx Magixx","Matrixx ",15.64,13.8,100,104,FALSE,TRUE,115.64,108.8,98.9552542372881,97.565,98,FALSE,78.6081016949153,102.040816326531,106.122448979592,-4.08163265306122,FALSE,0.475308641975309,0.338983050847458,0.193877551020408,0.283950617283951,0.525316455696203,0.25,0.163265306122449,0.265822784810127,0.610513245033113,0.227649006622517,0.161837748344371,0.474576271186441,0.318181818181818,0.676470588235294
"21",21,591097,2823,3138,2823,30,21,45,26,2,16,9,27,13,225,"EBBC","EBBC",591097,3138,3138,2823,22,18,50,21,5,14,12,27,18,225,"BV Aris","BV Aris",13.8,10.12,79,75,TRUE,FALSE,87.8,92.12,78.9725,79.6092307692308,79,FALSE,70.4807692307692,100,94.9367088607595,5.0632911392405,TRUE,0.475409836065574,0.25,0.164556962025316,0.344262295081967,0.4453125,0.307692307692308,0.227848101265823,0.28125,0.601604278074866,0.213903743315508,0.184491978609626,0.577777777777778,0.125,0.7
"22",22,591097,3138,3138,2823,22,18,50,21,5,14,12,27,18,225,"BV Aris","BV Aris",591097,2823,3138,2823,30,21,45,26,2,16,9,27,13,225,"EBBC","EBBC",10.12,13.8,75,79,FALSE,TRUE,92.12,87.8,79.6092307692308,78.9725,79,FALSE,70.4807692307692,94.9367088607595,100,-5.0632911392405,FALSE,0.4453125,0.307692307692308,0.227848101265823,0.28125,0.475409836065574,0.25,0.164556962025316,0.344262295081967,0.674581759309228,0.188882892606584,0.136535348084188,0.42,0.357142857142857,0.818181818181818
"23",23,591098,1771,2571,1771,27,20,48,30,8,22,21,29,20,200,"Landstede Basketbal","Landsted",591098,2571,2571,1771,12,9,51,28,4,13,6,16,13,200,"Basketball Stars Weert","Basketba",12.42,5.52,104,77,TRUE,FALSE,102.42,82.52,82.9864864864865,76.6502857142857,80,TRUE,79.8183861003861,130,96.25,33.75,TRUE,0.6,0.567567567567568,0.25,0.285714285714286,0.53125,0.171428571428571,0.1625,0.140625,0.582382916767775,0.266925503518563,0.150691579713662,0.625,0.363636363636364,0.740740740740741
"24",24,591098,2571,2571,1771,12,9,51,28,4,13,6,16,13,200,"Basketball Stars Weert","Basketba",591098,1771,2571,1771,27,20,48,30,8,22,21,29,20,200,"Landstede Basketbal","Landsted",5.52,12.42,77,104,FALSE,TRUE,82.52,102.42,76.6502857142857,82.9864864864865,80,TRUE,79.8183861003861,96.25,130,-33.75,FALSE,0.53125,0.171428571428571,0.1625,0.140625,0.6,0.567567567567568,0.25,0.285714285714286,0.733601841196778,0.186996547756041,0.0794016110471807,0.549019607843137,0.307692307692308,0.75
"25",25,591099,3103,3103,8594,16,13,36,20,5,22,10,15,10,200,"Rotterdam Basketbal","Rotterda",591099,8594,3103,8594,18,10,42,24,5,16,16,32,19,200,"GasTerra Flames","GasTerra",7.36,8.28,68,73,FALSE,TRUE,75.36,85.28,66.9528571428571,69.2645161290323,68,FALSE,68.1086866359447,100,107.352941176471,-7.35294117647059,FALSE,0.474137931034483,0.238095238095238,0.147058823529412,0.224137931034483,0.543103448275862,0.516129032258065,0.279411764705882,0.172413793103448,0.550795593635251,0.336597307221542,0.112607099143207,0.555555555555556,0.227272727272727,0.8125
"26",26,591099,8594,3103,8594,18,10,42,24,5,16,16,32,19,200,"GasTerra Flames","GasTerra",591099,3103,3103,8594,16,13,36,20,5,22,10,15,10,200,"Rotterdam Basketbal","Rotterda",8.28,7.36,73,68,TRUE,FALSE,85.28,75.36,69.2645161290323,66.9528571428571,68,FALSE,68.1086866359447,107.352941176471,100,7.35294117647059,TRUE,0.543103448275862,0.516129032258065,0.279411764705882,0.172413793103448,0.474137931034483,0.238095238095238,0.147058823529412,0.224137931034483,0.633675316837658,0.24140012070006,0.124924562462281,0.571428571428571,0.3125,0.555555555555556
"27",27,591100,2393,2393,3520,19,12,42,25,3,18,6,18,20,200,"Matrixx Magixx","Matrixx ",591100,3520,2393,3520,28,25,34,20,10,24,8,24,14,200,"Den Helder Kings Noordkop","Den Held",8.74,12.88,71,95,FALSE,TRUE,88.74,84.88,81.892,75.6615384615385,79,TRUE,78.7767692307692,89.873417721519,120.253164556962,-30.379746835443,FALSE,0.491666666666667,0.2,0.253164556962025,0.2,0.603448275862069,0.307692307692308,0.177215189873418,0.431034482758621,0.610997963340122,0.26185627000291,0.127145766656968,0.595238095238095,0.166666666666667,0.631578947368421
"28",28,591100,3520,2393,3520,28,25,34,20,10,24,8,24,14,200,"Den Helder Kings Noordkop","Den Held",591100,2393,2393,3520,19,12,42,25,3,18,6,18,20,200,"Matrixx Magixx","Matrixx ",12.88,8.74,95,71,TRUE,FALSE,84.88,88.74,75.6615384615385,81.892,79,TRUE,78.7767692307692,120.253164556962,89.873417721519,30.379746835443,TRUE,0.603448275862069,0.307692307692308,0.177215189873418,0.431034482758621,0.491666666666667,0.2,0.253164556962025,0.2,0.479683972911964,0.338600451467269,0.181715575620768,0.588235294117647,0.416666666666667,0.892857142857143
"29",29,591101,3107,10757,3107,20,15,39,24,7,18,17,29,18,200,"BS Leiden","BS Leide",591101,10757,10757,3107,13,5,33,19,7,19,6,13,14,200,"BC APOLLO A'dam","BC APOLL",9.2,5.98,84,64,TRUE,FALSE,84.2,71.98,68.4353333333333,67.2108571428572,68,FALSE,67.8230952380952,123.529411764706,94.1176470588235,29.4117647058823,TRUE,0.605263157894737,0.566666666666667,0.264705882352941,0.263157894736842,0.567307692307692,0.171428571428571,0.205882352941176,0.0961538461538462,0.589123867069486,0.27190332326284,0.138972809667674,0.615384615384615,0.388888888888889,0.75
"30",30,591101,10757,10757,3107,13,5,33,19,7,19,6,13,14,200,"BC APOLLO A'dam","BC APOLL",591101,3107,10757,3107,20,15,39,24,7,18,17,29,18,200,"BS Leiden","BS Leide",5.98,9.2,64,84,FALSE,TRUE,71.98,84.2,67.2108571428572,68.4353333333333,68,FALSE,67.8230952380952,94.1176470588235,123.529411764706,-29.4117647058823,FALSE,0.567307692307692,0.171428571428571,0.205882352941176,0.0961538461538462,0.605263157894737,0.566666666666667,0.264705882352941,0.263157894736842,0.569161779924112,0.327699206622973,0.103139013452915,0.575757575757576,0.368421052631579,0.384615384615385
"31",31,591102,2571,3103,2571,10,8,43,21,5,19,8,20,12,200,"Basketball Stars Weert","Basketba",591102,3103,3103,2571,14,10,32,19,7,18,7,29,17,200,"Rotterdam Basketbal","Rotterda",4.6,6.44,65,69,FALSE,TRUE,78.6,73.44,70.2713513513513,66.7822222222222,69,FALSE,68.5267867867868,94.2028985507246,100,-5.79710144927536,TRUE,0.459677419354839,0.216216216216216,0.173913043478261,0.129032258064516,0.59,0.259259259259259,0.246376811594203,0.2,0.645645645645646,0.285285285285285,0.0690690690690691,0.488372093023256,0.263157894736842,0.8
"32",32,591102,3103,3103,2571,14,10,32,19,7,18,7,29,17,200,"Rotterdam Basketbal","Rotterda",591102,2571,3103,2571,10,8,43,21,5,19,8,20,12,200,"Basketball Stars Weert","Basketba",6.44,4.6,69,65,TRUE,FALSE,73.44,78.6,66.7822222222222,70.2713513513513,69,FALSE,68.5267867867868,100,94.2028985507246,5.79710144927536,FALSE,0.59,0.259259259259259,0.246376811594203,0.2,0.459677419354839,0.216216216216216,0.173913043478261,0.129032258064516,0.566973777462792,0.318922749822821,0.114103472714387,0.59375,0.388888888888889,0.714285714285714
"33",33,591103,3138,3520,3138,19,13,44,25,12,19,8,30,23,200,"BV Aris","BV Aris",591103,3520,3520,3138,15,7,46,19,5,18,15,17,22,200,"Den Helder Kings Noordkop","Den Held",8.74,6.9,99,60,TRUE,FALSE,94.74,92.9,85.8376,78.6333333333333,82,TRUE,82.2354666666667,120.731707317073,73.1707317073171,47.5609756097561,TRUE,0.682539682539683,0.32,0.280487804878049,0.206349206349206,0.4140625,0.333333333333333,0.268292682926829,0.109375,0.613325899080011,0.264845274602732,0.121828826317257,0.568181818181818,0.631578947368421,0.684210526315789
"34",34,591103,3520,3520,3138,15,7,46,19,5,18,15,17,22,200,"Den Helder Kings Noordkop","Den Held",591103,3138,3520,3138,19,13,44,25,12,19,8,30,23,200,"BV Aris","BV Aris",6.9,8.74,60,99,FALSE,TRUE,92.9,94.74,78.6333333333333,85.8376,82,TRUE,82.2354666666667,73.1707317073171,120.731707317073,-47.5609756097561,FALSE,0.4140625,0.333333333333333,0.268292682926829,0.109375,0.682539682539683,0.32,0.280487804878049,0.206349206349206,0.648801128349788,0.253878702397743,0.0973201692524683,0.41304347826087,0.277777777777778,0.466666666666667
"35",35,591104,1771,1771,10757,20,14,59,27,5,19,19,26,12,225,"Landstede Basketbal","Landsted",591104,10757,1771,10757,20,15,41,22,4,20,14,31,26,225,"BC APOLLO A'dam","BC APOLL",9.2,9.2,83,71,TRUE,FALSE,99.2,96.2,80.4964,83.0925,82,FALSE,72.7061777777778,101.219512195122,86.5853658536585,14.6341463414634,FALSE,0.442307692307692,0.38,0.146341463414634,0.179487179487179,0.459016393442623,0.35,0.317073170731707,0.245901639344262,0.676605504587156,0.217889908256881,0.105504587155963,0.457627118644068,0.263157894736842,0.7
"36",36,591104,10757,1771,10757,20,15,41,22,4,20,14,31,26,225,"BC APOLLO A'dam","BC APOLL",591104,1771,1771,10757,20,14,59,27,5,19,19,26,12,225,"Landstede Basketbal","Landsted",9.2,9.2,71,83,FALSE,TRUE,96.2,99.2,83.0925,80.4964,82,FALSE,72.7061777777778,86.5853658536585,101.219512195122,-14.6341463414634,TRUE,0.459016393442623,0.35,0.317073170731707,0.245901639344262,0.442307692307692,0.38,0.146341463414634,0.179487179487179,0.584045584045584,0.284900284900285,0.131054131054131,0.536585365853659,0.2,0.75
"37",37,591105,2393,2823,2393,17,9,45,19,7,11,10,22,13,200,"Matrixx Magixx","Matrixx ",591105,2823,2823,2393,12,8,35,21,9,19,5,24,15,200,"EBBC","EBBC",7.82,5.52,68,77,FALSE,TRUE,76.82,74.52,67.3788235294118,69.7644444444444,69,FALSE,68.5716339869281,98.5507246376812,111.594202898551,-13.0434782608696,TRUE,0.526785714285714,0.294117647058824,0.188405797101449,0.160714285714286,0.638888888888889,0.185185185185185,0.217391304347826,0.148148148148148,0.705108116577875,0.172359761830147,0.122532121591977,0.422222222222222,0.636363636363636,0.529411764705882
"38",38,591105,2823,2823,2393,12,8,35,21,9,19,5,24,15,200,"EBBC","EBBC",591105,2393,2823,2393,17,9,45,19,7,11,10,22,13,200,"Matrixx Magixx","Matrixx ",5.52,7.82,77,68,TRUE,FALSE,74.52,76.82,69.7644444444444,67.3788235294118,69,FALSE,68.5716339869281,111.594202898551,98.5507246376812,13.0434782608696,FALSE,0.638888888888889,0.185185185185185,0.217391304347826,0.148148148148148,0.526785714285714,0.294117647058824,0.188405797101449,0.160714285714286,0.588037634408602,0.319220430107527,0.092741935483871,0.6,0.473684210526316,0.666666666666667
"39",39,591106,3107,3107,8594,24,11,38,16,8,21,7,20,11,200,"BS Leiden","BS Leide",591106,8594,3107,8594,21,16,37,19,5,18,10,33,16,200,"GasTerra Flames","GasTerra",11.04,9.66,67,69,FALSE,TRUE,81.04,80.66,74.48625,69.6033333333333,72,TRUE,72.0447916666667,93.0555555555556,95.8333333333333,-2.77777777777777,FALSE,0.474576271186441,0.175,0.152777777777778,0.186440677966102,0.481818181818182,0.333333333333333,0.222222222222222,0.290909090909091,0.542547115933752,0.29982866933181,0.157624214734437,0.421052631578947,0.380952380952381,0.458333333333333
"40",40,591106,8594,3107,8594,21,16,37,19,5,18,10,33,16,200,"GasTerra Flames","GasTerra",591106,3107,3107,8594,24,11,38,16,8,21,7,20,11,200,"BS Leiden","BS Leide",9.66,11.04,69,67,TRUE,FALSE,80.66,81.04,69.6033333333333,74.48625,72,TRUE,72.0447916666667,95.8333333333333,93.0555555555556,2.77777777777777,TRUE,0.481818181818182,0.333333333333333,0.222222222222222,0.290909090909091,0.474576271186441,0.175,0.152777777777778,0.186440677966102,0.572223940612434,0.278379214351995,0.149396845035571,0.513513513513513,0.277777777777778,0.761904761904762
"41",41,591107,2823,3520,2823,22,17,46,28,0,14,10,25,13,200,"EBBC","EBBC",591107,3520,3520,2823,5,1,30,13,9,22,7,24,23,200,"Den Helder Kings Noordkop","Den Held",10.12,2.3,73,54,TRUE,FALSE,83.12,77.3,73.0494117647059,70.278125,72,FALSE,71.6637683823529,101.388888888889,75,26.3888888888889,TRUE,0.466666666666667,0.294117647058824,0.180555555555556,0.283333333333333,0.509615384615385,0.21875,0.319444444444444,0.0192307692307692,0.656018254420993,0.199657729606389,0.144324015972618,0.608695652173913,0,0.772727272727273
"42",42,591107,3520,3520,2823,5,1,30,13,9,22,7,24,23,200,"Den Helder Kings Noordkop","Den Held",591107,2823,3520,2823,22,17,46,28,0,14,10,25,13,200,"EBBC","EBBC",2.3,10.12,54,73,FALSE,TRUE,77.3,83.12,70.278125,73.0494117647059,72,FALSE,71.6637683823529,75,101.388888888889,-26.3888888888889,FALSE,0.509615384615385,0.21875,0.319444444444444,0.0192307692307692,0.466666666666667,0.294117647058824,0.180555555555556,0.283333333333333,0.552486187845304,0.405156537753223,0.0423572744014733,0.433333333333333,0.409090909090909,0.2
"43",43,591108,3103,3107,3103,8,6,42,20,1,23,21,21,19,200,"Rotterdam Basketbal","Rotterda",591108,3107,3107,3103,32,24,37,19,8,23,16,30,10,200,"BS Leiden","BS Leide",3.68,14.72,49,86,FALSE,TRUE,87.68,84.72,68.2941176470588,69.4508108108108,69,FALSE,68.8724642289348,71.0144927536232,124.63768115942,-53.6231884057971,TRUE,0.330769230769231,0.411764705882353,0.27536231884058,0.0923076923076923,0.516666666666667,0.432432432432432,0.144927536231884,0.4,0.611531741409435,0.334886429819452,0.0535818287711124,0.476190476190476,0.0434782608695652,0.75
"44",44,591108,3107,3107,3103,32,24,37,19,8,23,16,30,10,200,"BS Leiden","BS Leide",591108,3103,3107,3103,8,6,42,20,1,23,21,21,19,200,"Rotterdam Basketbal","Rotterda",14.72,3.68,86,49,TRUE,FALSE,84.72,87.68,69.4508108108108,68.2941176470588,69,FALSE,68.8724642289348,124.63768115942,71.0144927536232,53.6231884057971,FALSE,0.516666666666667,0.432432432432432,0.144927536231884,0.4,0.330769230769231,0.411764705882353,0.27536231884058,0.0923076923076923,0.495182012847966,0.307815845824411,0.197002141327623,0.513513513513513,0.347826086956522,0.75
"45",45,591109,1771,3138,1771,15,12,33,25,10,22,9,25,18,200,"Landstede Basketbal","Landsted",591109,3138,3138,1771,14,10,38,22,5,21,9,12,19,200,"BV Aris","BV Aris",6.9,6.44,92,69,TRUE,FALSE,79.9,84.44,70.7285714285714,75.3764705882353,73,TRUE,73.0525210084034,126.027397260274,94.5205479452055,31.5068493150685,TRUE,0.727272727272727,0.428571428571429,0.246575342465753,0.218181818181818,0.5,0.264705882352941,0.26027397260274,0.169491525423729,0.533117932148627,0.355411954765751,0.111470113085622,0.757575757575758,0.454545454545455,0.8
"46",46,591109,3138,3138,1771,14,10,38,22,5,21,9,12,19,200,"BV Aris","BV Aris",591109,1771,3138,1771,15,12,33,25,10,22,9,25,18,200,"Landstede Basketbal","Landsted",6.44,6.9,69,92,FALSE,TRUE,84.44,79.9,75.3764705882353,70.7285714285714,73,TRUE,73.0525210084034,94.5205479452055,126.027397260274,-31.5068493150685,FALSE,0.5,0.264705882352941,0.26027397260274,0.169491525423729,0.727272727272727,0.428571428571429,0.246575342465753,0.218181818181818,0.580684596577017,0.320904645476773,0.0984107579462103,0.578947368421053,0.238095238095238,0.714285714285714
