"";"wed_ID";"plg_ID";"wed_UitPloeg";"wed_ThuisPloeg";"FTA";"FTM";"FG2A";"FG2M";"FG3M";"FG3A";"OR";"DR";"TO";"Minuten";"plg_Name";"plg_ShortName";"opp_wed_ID";"opp_plg_ID";"opp_wed_UitPloeg";"opp_wed_ThuisPloeg";"opp_FTA";"opp_FTM";"opp_FG2A";"opp_FG2M";"opp_FG3M";"opp_FG3A";"opp_OR";"opp_DR";"opp_TO";"opp_Minuten";"opp_plg_Name";"opp_plg_ShortName";"FTtrips";"opp_FTtrips";"pts";"opp_pts";"Win";"Loss";"plays";"opp_plays";"ps";"opp_ps";"avgps";"WARNING";"pace";"Ortg";"Drtg";"Home";"Nrtg";"EFGpct";"ORpct";"TOpct";"FT4f";"opp_EFGpct";"opp_ORpct";"opp_TOpct";"opp_FT4f";"FG2Apct";"FG3Apct";"FTTpct";"FG2pct";"FG3pct";"FTpct"
"11";487895;3120;6115;3120;28;17;41;21;5;16;4;30;10;200;"ABC Amsterdam";"ABC Amst";487895;6115;6115;3120;31;18;38;21;6;18;14;30;17;200;"Giants Academy";"Giants A";12,88;14,26;74;78;FALSE;TRUE;79,88;87,26;75,9776470588235;77,3868181818182;77;FALSE;76,6822326203208;96,1038961038961;101,298701298701;TRUE;-5,1948051948052;0,5;0,117647058823529;0,12987012987013;0,298245614035088;0,535714285714286;0,318181818181818;0,220779220779221;0,321428571428571;0,586720091585575;0,228963938179737;0,184315970234688;0,51219512195122;0,3125;0,607142857142857
"12";487895;6115;6115;3120;31;18;38;21;6;18;14;30;17;200;"Giants Academy";"Giants A";487895;3120;6115;3120;28;17;41;21;5;16;4;30;10;200;"ABC Amsterdam";"ABC Amst";14,26;12,88;78;74;TRUE;FALSE;87,26;79,88;77,3868181818182;75,9776470588235;77;FALSE;76,6822326203208;101,298701298701;96,1038961038961;FALSE;5,1948051948052;0,535714285714286;0,318181818181818;0,220779220779221;0,321428571428571;0,5;0,117647058823529;0,12987012987013;0,298245614035088;0,540848277825221;0,256191289496157;0,202960432678622;0,552631578947368;0,333333333333333;0,580645161290323
"13";487896;2823;2823;3138;22;14;45;21;2;16;16;22;5;170;"EBBC";"EBBC";487896;3138;2823;3138;34;28;38;15;14;35;17;33;9;230;"BV Aris";"BV Aris";10,12;15,64;62;100;FALSE;TRUE;76,12;97,64;62,8432653061225;77,1179487179487;70;TRUE;69,9806070120356;88,5714285714286;142,857142857143;FALSE;-54,2857142857143;0,39344262295082;0,326530612244898;0,0714285714285714;0,229508196721311;0,493150684931507;0,435897435897436;0,128571428571429;0,383561643835616;0,632733408323959;0,224971878515186;0,142294713160855;0,466666666666667;0,125;0,636363636363636
"14";487896;3138;2823;3138;34;28;38;15;14;35;17;33;9;230;"BV Aris";"BV Aris";487896;2823;2823;3138;22;14;45;21;2;16;16;22;5;170;"EBBC";"EBBC";15,64;10,12;100;62;TRUE;FALSE;97,64;76,12;77,1179487179487;62,8432653061225;70;TRUE;69,9806070120356;142,857142857143;88,5714285714286;TRUE;54,2857142857143;0,493150684931507;0,435897435897436;0,128571428571429;0,383561643835616;0,39344262295082;0,326530612244898;0,0714285714285714;0,229508196721311;0,42870036101083;0,39485559566787;0,1764440433213;0,394736842105263;0,4;0,823529411764706
"15";487897;2393;2393;3107;28;16;45;17;4;23;15;25;12;200;"Matrixx Magixx";"Matrixx ";487897;3107;2393;3107;30;23;38;19;11;29;16;38;16;200;"BS Leiden";"BS Leide";12,88;13,8;62;94;FALSE;TRUE;92,88;96,8;78,6469811320755;81,350243902439;80;FALSE;79,9986125172572;77,5;117,5;FALSE;-40;0,338235294117647;0,283018867924528;0,15;0,235294117647059;0,529850746268657;0,390243902439024;0,2;0,343283582089552;0,556379821958457;0,284371909000989;0,159248269040554;0,377777777777778;0,173913043478261;0,571428571428571
"16";487897;3107;2393;3107;30;23;38;19;11;29;16;38;16;200;"BS Leiden";"BS Leide";487897;2393;2393;3107;28;16;45;17;4;23;15;25;12;200;"Matrixx Magixx";"Matrixx ";13,8;12,88;94;62;TRUE;FALSE;96,8;92,88;81,350243902439;78,6469811320755;80;FALSE;79,9986125172572;117,5;77,5;TRUE;40;0,529850746268657;0,390243902439024;0,2;0,343283582089552;0,338235294117647;0,283018867924528;0,15;0,235294117647059;0,47029702970297;0,358910891089109;0,170792079207921;0,5;0,379310344827586;0,766666666666667
"17";487928;3107;3107;8594;21;19;31;18;7;22;7;25;13;200;"BS Leiden";"BS Leide";487928;8594;3107;8594;33;22;36;18;3;21;14;20;11;200;"GasTerra Flames";"GasTerra";9,66;15,18;76;67;TRUE;FALSE;75,66;83,18;67,8925925925926;69,3523076923077;69;FALSE;68,6224501424501;110,144927536232;97,1014492753623;FALSE;13,0434782608696;0,537735849056604;0,259259259259259;0,188405797101449;0,358490566037736;0,394736842105263;0,358974358974359;0,159420289855072;0,385964912280702;0,49473348228535;0,3511011809767;0,154165336737951;0,580645161290323;0,318181818181818;0,904761904761905
"18";487928;8594;3107;8594;33;22;36;18;3;21;14;20;11;200;"GasTerra Flames";"GasTerra";487928;3107;3107;8594;21;19;31;18;7;22;7;25;13;200;"BS Leiden";"BS Leide";15,18;9,66;67;76;FALSE;TRUE;83,18;75,66;69,3523076923077;67,8925925925926;69;FALSE;68,6224501424501;97,1014492753623;110,144927536232;TRUE;-13,0434782608696;0,394736842105263;0,358974358974359;0,159420289855072;0,385964912280702;0,537735849056604;0,259259259259259;0,188405797101449;0,358490566037736;0,498753117206983;0,29093931837074;0,210307564422278;0,5;0,142857142857143;0,666666666666667
"19";487929;3107;8594;3107;23;15;37;19;7;17;6;23;16;200;"BS Leiden";"BS Leide";487929;8594;8594;3107;18;10;49;27;5;21;19;20;10;200;"GasTerra Flames";"GasTerra";10,58;8,28;74;79;FALSE;TRUE;80,58;88,28;73,6661538461538;69,8861904761905;72;FALSE;71,7761721611722;102,777777777778;109,722222222222;TRUE;-6,94444444444446;0,546296296296296;0,230769230769231;0,222222222222222;0,277777777777778;0,492857142857143;0,452380952380952;0,138888888888889;0,142857142857143;0,572932796531434;0,263239393000929;0,163827810467637;0,513513513513513;0,411764705882353;0,652173913043478
"20";487929;8594;8594;3107;18;10;49;27;5;21;19;20;10;200;"GasTerra Flames";"GasTerra";487929;3107;8594;3107;23;15;37;19;7;17;6;23;16;200;"BS Leiden";"BS Leide";8,28;10,58;79;74;TRUE;FALSE;88,28;80,58;69,8861904761905;73,6661538461538;72;FALSE;71,7761721611722;109,722222222222;102,777777777778;FALSE;6,94444444444446;0,492857142857143;0,452380952380952;0,138888888888889;0,142857142857143;0,546296296296296;0,230769230769231;0,222222222222222;0,277777777777778;0,625958099131323;0,268267756770567;0,105774144098109;0,551020408163265;0,238095238095238;0,555555555555556
"21";487930;3107;3107;8594;19;13;33;16;6;22;7;25;14;200;"BS Leiden";"BS Leide";487930;8594;3107;8594;24;18;43;17;5;20;17;32;10;200;"GasTerra Flames";"GasTerra";8,74;11,04;63;67;FALSE;TRUE;77,74;84,04;71,4023076923077;66,2830952380952;69;TRUE;68,8427014652015;91,304347826087;97,1014492753623;FALSE;-5,79710144927536;0,454545454545455;0,179487179487179;0,202898550724638;0,236363636363636;0,388888888888889;0,404761904761905;0,144927536231884;0,285714285714286;0,517728271101349;0,345152180734233;0,137119548164418;0,484848484848485;0,272727272727273;0,684210526315789
"22";487930;8594;3107;8594;24;18;43;17;5;20;17;32;10;200;"GasTerra Flames";"GasTerra";487930;3107;3107;8594;19;13;33;16;6;22;7;25;14;200;"BS Leiden";"BS Leide";11,04;8,74;67;63;TRUE;FALSE;84,04;77,74;66,2830952380952;71,4023076923077;69;TRUE;68,8427014652015;97,1014492753623;91,304347826087;TRUE;5,79710144927536;0,388888888888889;0,404761904761905;0,144927536231884;0,285714285714286;0,454545454545455;0,179487179487179;0,202898550724638;0,236363636363636;0,58076715289033;0,270124257158293;0,149108589951378;0,395348837209302;0,25;0,75
"23";487931;3138;3138;6115;30;19;34;20;7;21;4;18;13;200;"BV Aris";"BV Aris";487931;6115;3138;6115;36;29;32;20;8;21;9;28;21;200;"Giants Academy";"Giants A";13,8;16,56;80;93;FALSE;TRUE;81,8;90,56;78,055;81,6433333333333;80;FALSE;79,8491666666667;100;116,25;FALSE;-16,25;0,554545454545455;0,125;0,1625;0,345454545454545;0,60377358490566;0,333333333333333;0,2625;0,547169811320755;0,494186046511628;0,305232558139535;0,200581395348837;0,588235294117647;0,333333333333333;0,633333333333333
"24";487931;6115;3138;6115;36;29;32;20;8;21;9;28;21;200;"Giants Academy";"Giants A";487931;3138;3138;6115;30;19;34;20;7;21;4;18;13;200;"BV Aris";"BV Aris";16,56;13,8;93;80;TRUE;FALSE;90,56;81,8;81,6433333333333;78,055;80;FALSE;79,8491666666667;116,25;100;TRUE;16,25;0,60377358490566;0,333333333333333;0,2625;0,547169811320755;0,554545454545455;0,125;0,1625;0,345454545454545;0,460034502587694;0,301897642323174;0,238067855089132;0,625;0,380952380952381;0,805555555555556
"25";487932;3138;6115;3138;28;18;39;22;5;21;16;30;25;200;"BV Aris";"BV Aris";487932;6115;6115;3138;19;15;44;25;9;26;11;24;9;200;"Giants Academy";"Giants A";12,88;8,74;77;92;FALSE;TRUE;97,88;87,74;83,756;77,4053658536585;81;TRUE;80,5806829268293;95,0617283950617;113,58024691358;TRUE;-18,5185185185185;0,491666666666667;0,4;0,308641975308642;0,3;0,55;0,268292682926829;0,111111111111111;0,214285714285714;0,535126234906696;0,28814489571899;0,176728869374314;0,564102564102564;0,238095238095238;0,642857142857143
"26";487932;6115;6115;3138;19;15;44;25;9;26;11;24;9;200;"Giants Academy";"Giants A";487932;3138;6115;3138;28;18;39;22;5;21;16;30;25;200;"BV Aris";"BV Aris";8,74;12,88;92;77;TRUE;FALSE;87,74;97,88;77,4053658536585;83,756;81;TRUE;80,5806829268293;113,58024691358;95,0617283950617;FALSE;18,5185185185185;0,55;0,268292682926829;0,111111111111111;0,214285714285714;0,491666666666667;0,4;0,308641975308642;0,3;0,558801117602235;0,330200660401321;0,110998221996444;0,568181818181818;0,346153846153846;0,789473684210526
"27";487933;3138;3138;6115;21;16;41;18;15;20;4;22;14;200;"BV Aris";"BV Aris";487933;6115;3138;6115;25;22;38;20;11;24;8;21;15;200;"Giants Academy";"Giants A";9,66;11,5;97;95;TRUE;FALSE;84,66;88,5;79,8664;79,6546666666667;80;FALSE;79,7605333333333;121,25;118,75;FALSE;2,5;0,663934426229508;0,16;0,175;0,262295081967213;0,588709677419355;0,266666666666667;0,1875;0,354838709677419;0,58024341919049;0,283045570336824;0,136711010472686;0,439024390243902;0,75;0,761904761904762
